Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-11-06;2,5732;2,5928;2,5352;2,5376;;
2019-11-05;2,5987;2,6038;2,5378;2,5691;;
2019-11-04;2,507;2,5359;2,4836;2,5243;;
2019-11-01;2,3608;2,4213;2,2938;2,4094;;
2019-10-31;2,4209;2,4356;2,3231;2,3513;;
2019-10-30;2,3433;2,4321;2,3408;2,4123;;
2019-10-29;2,3245;2,4181;2,3229;2,3492;;
2019-10-28;2,3089;2,3092;2,2323;2,2997;;
2019-10-25;2,1694;2,2048;2,0768;2,2029;;
2019-10-24;2,1059;2,1903;2,0657;2,1699;;
2019-10-23;2,0636;2,1891;2,0542;2,1645;;
2019-10-22;1,9836;2,195;1,9836;2,0174;;
2019-10-21;2,0776;2,1422;1,9779;2,0048;;
2019-10-18;2,0871;2,2383;2,0544;2,1018;;
2019-10-17;2,0513;2,158;2,0411;2,0725;;
2019-10-16;2,1018;2,2523;2,0563;2,0674;;
2019-10-15;2,0715;2,1983;2,0593;2,1173;;
2019-10-14;2,0323;2,1723;2,0323;2,0628;;
2019-10-11;1,9748;2,0893;1,9748;2,0013;;
2019-10-10;2,0169;2,1273;1,9768;1,997;;
2019-10-09;2,063;2,2065;1,9927;1,9927;;
2019-10-08;2,0885;2,2019;2,0551;2,0551;;
2019-10-07;2,116;2,2141;2,0718;2,0913;;
2019-10-04;2,1192;2,2196;2,0964;2,131;;
2019-10-02;2,0898;2,1946;2,0392;2,0541;;
2019-10-01;2,111;2,2236;2,0745;2,1151;;
2019-09-30;2,18;2,2862;2,1193;2,1273;;
2019-09-27;2,2368;2,3019;2,1763;2,1862;;
2019-09-26;2,3074;2,3894;2,2125;2,2238;;
2019-09-25;2,2909;2,3588;2,2703;2,2873;;
2019-09-24;2,3005;2,4042;2,2705;2,2859;;
2019-09-23;2,2741;2,3706;2,2739;2,2902;;
2019-09-20;2,3148;2,4095;2,2912;2,3118;;
2019-09-19;2,3695;2,4518;2,2933;2,2967;;
2019-09-18;2,4006;2,5059;2,3606;2,3744;;
2019-09-17;2,434;2,5064;2,398;2,4054;;
2019-09-16;2,422;2,4834;2,3882;2,4237;;
2019-09-13;2,3261;2,4256;2,3047;2,366;;
2019-09-12;2,3258;2,4206;2,3003;2,3323;;
2019-09-11;2,3656;2,5282;2,2998;2,3117;;
2019-09-10;2,3577;2,465;2,3208;2,3335;;
2019-09-09;2,2914;2,4136;2,25;2,3349;;
2019-09-06;2,2045;2,3298;2,1787;2,2538;;
2019-09-05;2,2078;2,3379;2,1838;2,195;;
2019-09-04;2,1314;2,3083;2,1078;2,2036;;
2019-09-03;2,1371;2,2356;2,1207;2,1308;;
2019-09-02;2,0624;2,2183;2,0593;2,2178;;
2019-08-30;2,047;2,183;2,0416;2,06;;
2019-08-29;1,9929;2,2442;1,9893;2,0571;;
2019-08-28;1,9747;2,1232;1,9665;2,0031;;
2019-08-27;1,9943;2,1651;1,9523;1,9655;;
2019-08-26;1,9481;2,0957;1,9375;2,00;;
2019-08-23;1,9269;2,0961;1,9197;1,932;;
2019-08-22;1,943;2,0648;1,9246;1,9395;;
2019-08-21;1,989;2,1076;1,9298;1,9423;;
2019-08-20;1,9766;2,0981;1,9728;1,9928;;
2019-08-19;1,9533;1,988;1,9084;1,965;;
2019-08-16;1,9776;1,987;1,9443;1,966;;
2019-08-15;1,9245;2,0137;1,9023;1,9858;;
2019-08-14;1,9069;1,9507;1,8816;1,9154;;
2019-08-13;1,8654;1,9182;1,8441;1,9126;;
2019-08-12;1,89;1,9069;1,8542;1,874;;
2019-08-09;1,865;1,9003;1,8292;1,8905;;
2019-08-08;1,8681;1,9079;1,857;1,8779;;
2019-08-07;1,8521;1,8972;1,8342;1,8458;;
2019-08-06;1,8569;1,8904;1,8368;1,8598;;
2019-08-05;1,8547;1,8685;1,8024;1,8467;;
2019-08-02;1,947;1,9669;1,8561;1,9127;;
2019-08-01;2,0071;2,0927;1,9479;1,953;;
2019-07-31;1,9037;2,0188;1,8876;1,9941;;
2019-07-30;1,8789;1,9085;1,8729;1,9039;;
2019-07-29;1,9238;1,9338;1,8753;1,90;;
2019-07-26;1,9731;1,9785;1,9109;1,9281;;
2019-07-25;1,9756;2,0083;1,9662;1,9875;;
2019-07-24;2,0367;2,0412;1,9623;1,9754;;
2019-07-23;2,0486;2,0603;2,0294;2,0529;;
2019-07-22;2,017;2,0518;2,00;2,0453;;
2019-07-19;2,0263;2,0309;1,9749;1,9981;;
2019-07-18;2,0473;2,0639;1,9997;2,032;;
2019-07-17;2,0533;2,0695;2,0212;2,0507;;
2019-07-16;2,1211;2,1278;2,0275;2,0576;;
2019-07-15;2,1459;2,1527;2,0934;2,1246;;
2019-07-12;2,1286;2,1827;2,1172;2,1667;;
2019-07-11;2,1504;2,1801;2,1082;2,118;;
2019-07-10;2,1419;2,1977;2,1367;2,1694;;
2019-07-09;2,1275;2,1552;2,0973;2,1439;;
2019-07-08;2,1447;2,1525;2,0941;2,1422;;
2019-07-05;2,0158;2,1507;2,0036;2,122;;
2019-07-04;2,012;2,0145;1,9792;1,9927;;
2019-07-03;1,9792;2,0167;1,96;2,0167;;
2019-07-02;2,0057;2,017;1,9617;1,9779;;
2019-07-01;2,0162;2,0275;1,9344;1,9846;;
2019-06-28;2,0228;2,0515;2,001;2,0193;;
2019-06-27;1,9709;2,0328;1,9648;2,0263;;
2019-06-26;1,9925;2,0021;1,9668;1,9881;;
2019-06-25;1,9834;1,9957;1,9441;1,9741;;
2019-06-24;1,9116;2,0032;1,8882;2,0011;;
2019-06-21;1,944;1,944;1,8879;1,9176;;
2019-06-20;2,0013;2,0172;1,8851;1,9346;;
2019-06-19;2,0687;2,0767;2,0187;2,0209;;
2019-06-18;2,1093;2,1224;2,0582;2,0622;;
2019-06-17;2,1175;2,126;2,0817;2,1013;;
2019-06-14;2,0486;2,1123;2,046;2,1123;;
2019-06-13;2,0958;2,0958;2,0394;2,0467;;
2019-06-12;2,0959;2,1106;2,073;2,083;;
2019-06-11;2,0787;2,1086;2,0474;2,1029;;
2019-06-07;2,0571;2,0675;2,032;2,0602;;
2019-06-06;2,0931;2,1034;2,0311;2,0583;;
2019-06-05;2,1281;2,1373;2,0784;2,1015;;
2019-06-04;2,1361;2,1543;2,1056;2,1429;;
2019-06-03;2,1872;2,1947;2,1151;2,1313;;
2019-05-31;2,2857;2,2925;2,1813;2,1895;;
2019-05-30;2,3323;2,3394;2,2646;2,2818;;
2019-05-29;2,3028;2,3579;2,3015;2,3348;;
2019-05-28;2,2978;2,3097;2,2624;2,2913;;
2019-05-27;2,3144;2,3307;2,2737;2,2837;;
2019-05-24;2,3124;2,3593;2,2731;2,3124;;
2019-05-23;2,2655;2,3199;2,2655;2,2994;;
2019-05-22;2,3271;2,357;2,2598;2,2772;;
2019-05-21;2,3967;2,3986;2,3227;2,3305;;
2019-05-20;2,3519;2,4113;2,3441;2,3751;;
2019-05-17;2,3447;2,3687;2,3328;2,3417;;
2019-05-16;2,3203;2,3504;2,2969;2,3389;;
2019-05-15;2,3577;2,3778;2,3034;2,3128;;
2019-05-14;2,3375;2,3608;2,3277;2,3529;;
2019-05-13;2,3103;2,3469;2,2968;2,3139;;
2019-05-10;2,2844;2,3444;2,2811;2,3283;;
2019-05-09;2,3118;2,3149;2,2759;2,2994;;
2019-05-08;2,2554;2,3218;2,2445;2,3092;;
2019-05-07;2,2398;2,2716;2,2321;2,2545;;
2019-05-06;2,2691;2,2842;2,2298;2,2499;;
2019-05-03;2,3146;2,3301;2,2725;2,2804;;
2019-05-02;2,318;2,3238;2,2743;2,2906;;
2019-04-30;2,3058;2,3173;2,2757;2,2823;;
2019-04-29;2,3064;2,3187;2,2699;2,3125;;
2019-04-26;2,2721;2,3249;2,2481;2,3196;;
2019-04-25;2,2143;2,2773;2,1995;2,2454;;
2019-04-24;2,1849;2,2287;2,1794;2,2248;;
2019-04-23;2,2287;2,2656;2,1616;2,1674;;
2019-04-18;2,2104;2,2478;2,1869;2,1932;;
2019-04-17;2,2696;2,303;2,2023;2,2037;;
2019-04-16;2,2757;2,3141;2,2562;2,2591;;
2019-04-15;2,3236;2,3543;2,2698;2,2749;;
2019-04-12;2,3482;2,3795;2,3274;2,3312;;
2019-04-11;2,3867;2,4163;2,3433;2,3617;;
2019-04-10;2,3777;2,4182;2,3733;2,377;;
2019-04-09;2,3885;2,4236;2,3665;2,3863;;
2019-04-08;2,3634;2,4249;2,358;2,4008;;
2019-04-05;2,3323;2,3785;2,3289;2,3665;;
2019-04-04;2,3761;2,4052;2,3352;2,3401;;
2019-04-03;2,372;2,4017;2,3612;2,3657;;
2019-04-02;2,3995;2,429;2,3777;2,3886;;
2019-04-01;2,3626;2,4358;2,3626;2,3908;;
2019-03-29;2,4065;2,4299;2,3575;2,3647;;
2019-03-28;2,427;2,4638;2,4022;2,4079;;
2019-03-27;2,418;2,4562;2,3882;2,4035;;
2019-03-26;2,4363;2,476;2,4172;2,4254;;
2019-03-25;2,4077;2,4604;2,4031;2,4373;;
2019-03-22;2,4593;2,4843;2,4235;2,4249;;
2019-03-21;2,4763;2,5071;2,4549;2,4668;;
2019-03-20;2,4978;2,5323;2,4755;2,4816;;
2019-03-19;2,4892;2,5522;2,4892;2,5058;;
2019-03-18;2,4555;2,5211;2,4357;2,4908;;
2019-03-15;2,5143;2,538;2,4551;2,4553;;
2019-03-14;2,5049;2,5339;2,493;2,5163;;
2019-03-13;2,442;2,5055;2,4332;2,4945;;
2019-03-12;2,4589;2,4904;2,4415;2,4629;;
2019-03-11;2,4835;2,5126;2,4505;2,4569;;
2019-03-08;2,5373;2,5873;2,5343;2,538;;
2019-03-07;2,5028;2,5458;2,4952;2,5294;;
2019-03-06;2,5353;2,5616;2,4947;2,5057;;
2019-03-05;2,5051;2,5698;2,5051;2,5337;;
2019-03-04;2,4998;2,5435;2,4799;2,5031;;
2019-03-01;2,4403;2,5176;2,4348;2,4896;;
2019-02-28;2,4444;2,4869;2,4366;2,4423;;
2019-02-27;2,4237;2,4618;2,4039;2,4531;;
2019-02-26;2,4623;2,5102;2,4202;2,4322;;
2019-02-25;2,4367;2,472;2,4325;2,457;;
2019-02-22;2,3551;2,4164;2,3503;2,3804;;
2019-02-21;2,3279;2,4022;2,325;2,3671;;
2019-02-20;2,3338;2,4005;2,3118;2,3184;;
2019-02-19;2,3224;2,3527;2,2958;2,3389;;
2019-02-18;2,32;2,3344;2,2867;2,3146;;
2019-02-15;2,2514;2,3219;2,2488;2,3169;;
2019-02-14;2,2879;2,3069;2,2653;2,2707;;
2019-02-13;2,3057;2,3105;2,2618;2,2785;;
2019-02-12;2,3274;2,3722;2,3032;2,3472;;
2019-02-11;2,3424;2,4098;2,3174;2,3312;;
2019-02-08;2,2641;2,2906;2,2442;2,2873;;
2019-02-07;2,3358;2,3481;2,233;2,2519;;
2019-02-06;2,345;2,3656;2,3151;2,3298;;
2019-02-05;2,3015;2,3586;2,3006;2,3414;;
2019-02-04;2,3684;2,3695;2,3086;2,3153;;
2019-02-01;2,4439;2,4542;2,371;2,3749;;
2019-01-31;2,5133;2,5334;2,4322;2,4596;;
2019-01-30;2,5124;2,5328;2,4832;2,496;;
2019-01-29;2,5153;2,5405;2,4521;2,5275;;
2019-01-28;2,5259;2,5513;2,4967;2,5231;;
2019-01-25;2,7916;2,7933;2,6336;2,7765;;
2019-01-24;2,6298;2,7641;2,6249;2,7583;;
2019-01-23;2,7242;2,7582;2,5787;2,6544;;
2019-01-22;2,8264;2,8545;2,6648;2,6885;;
2019-01-21;2,9325;2,9465;2,6768;2,7121;;
2019-01-18;2,945;3,0496;2,7621;2,9867;;
2019-01-17;3,0259;3,0741;2,9135;2,99;;
2019-01-16;2,9718;3,1506;2,9045;2,9758;;
2019-01-15;3,2295;3,2398;2,9491;3,0307;;
2019-01-14;2,8705;3,1433;2,7699;3,1226;;
2019-01-11;2,6015;2,7363;2,5454;2,7224;;
2019-01-10;2,5788;2,6225;2,5396;2,5741;;
2019-01-09;2,5982;2,6225;2,5301;2,6103;;
2019-01-08;2,6092;2,6251;2,5612;2,6039;;
2019-01-07;2,5835;2,5972;2,5208;2,5583;;
2019-01-04;2,5617;2,6595;2,542;2,6442;;
2019-01-03;2,5604;2,6032;2,5036;2,5699;;
2019-01-02;2,6123;2,6241;2,5216;2,5815;;




