Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2018-07-23;62,2499;63,5326;61,9174;62,3062;;
2018-07-20;62,4223;62,9374;62,0119;62,5195;;
2018-07-19;62,7365;63,6442;62,0021;62,6039;;
2018-07-18;61,8441;63,0508;61,3592;62,7677;;
2018-07-17;61,262;62,1635;61,1349;61,4553;;
2018-07-16;63,8442;64,2866;61,0584;61,3713;;
2018-07-13;63,7828;65,1967;62,942;64,4007;;
2018-07-12;64,066;64,4079;62,3812;63,6935;;
2018-07-11;66,6399;66,7174;62,3279;63,0407;;
2018-07-10;66,9926;67,841;66,9607;67,284;;
2018-07-09;65,8376;66,405;65,6489;66,3673;;
2018-07-06;66,091;66,091;65,1621;65,7703;;
2018-07-05;66,3832;66,9688;66,0574;66,2681;;
2018-07-04;66,9895;67,2268;66,7038;67,1587;;
2018-07-03;66,7957;67,304;65,7693;66,6287;;
2018-07-02;67,2793;67,8039;66,3216;66,4106;;
2018-06-29;66,526;68,1962;66,4442;67,8372;;
2018-06-28;66,706;67,4667;66,562;66,8385;;
2018-06-27;65,6664;67,1223;65,5289;66,3768;;
2018-06-26;63,9499;65,4401;63,4158;65,3297;;
2018-06-25;63,2379;64,0264;62,931;63,7841;;
2018-06-22;63,2181;64,7794;63,0619;64,7755;;
2018-06-21;63,9405;64,07;63,0636;63,5994;;
2018-06-20;64,7544;65,0431;63,7024;64,6447;;
2018-06-19;64,7599;65,46;64,5885;65,2207;;
2018-06-18;62,8732;64,8204;62,8109;64,8204;;
2018-06-15;65,4389;65,5183;63,0776;63,2577;;
2018-06-14;65,1424;65,5527;64,6484;64,8282;;
2018-06-13;64,0521;65,3242;63,9788;65,2413;;
2018-06-12;64,929;65,3734;64,3428;64,4573;;
2018-06-11;64,6652;65,1447;64,0887;65,0037;;
2018-06-08;65,408;65,5601;64,8231;65,3198;;
2018-06-07;64,0857;65,1645;63,831;65,0281;;
2018-06-06;64,6982;64,7878;63,413;63,9763;;
2018-06-05;64,5876;64,8569;63,2445;64,3893;;
2018-06-04;65,2159;65,5279;64,1121;64,2094;;
2018-06-01;66,4373;66,7885;65,4471;66,0149;;
2018-05-31;66,1384;67,5954;65,9619;65,977;;
2018-05-30;64,878;66,7201;64,7326;66,5933;;
2018-05-29;65,399;65,9229;64,6313;65,2331;;
2018-05-28;64,7762;65,118;64,4323;64,6841;;
2018-05-25;67,2801;67,2845;65,1481;65,3947;;
2018-05-24;67,8069;67,9244;67,0758;67,3966;;
2018-05-23;67,6062;67,916;66,9188;67,7976;;
2018-05-22;67,3867;68,2205;67,187;67,5519;;
2018-05-18;67,4959;67,763;66,7816;66,9322;;
2018-05-17;67,2797;68,1249;67,1202;67,1202;;
2018-05-16;66,5145;67,1838;65,9078;66,8856;;
2018-05-15;65,8417;66,881;65,6588;66,1949;;
2018-05-14;64,0386;65,2799;63,8688;65,0911;;
2018-05-11;64,771;64,9599;64,5929;64,8685;;
2018-05-10;65,4323;65,6219;64,4215;64,7402;;
2018-05-09;64,4147;65,1185;64,3643;64,8743;;
2018-05-08;63,7656;64,0289;61,8411;62,7822;;
2018-05-07;63,5809;64,0925;63,2861;64,0561;;
2018-05-04;61,5031;62,685;61,2017;62,5539;;
2018-05-03;61,0592;61,7657;60,4589;61,586;;
2018-05-02;61,0004;61,3069;60,3582;60,882;;
2018-04-30;60,7604;62,545;60,2876;62,2046;;
2018-04-27;60,9298;61,379;60,9019;61,3214;;
2018-04-26;60,439;60,9267;60,2632;60,4547;;
2018-04-25;59,9556;60,1889;59,4296;59,8781;;
2018-04-24;60,9996;61,0658;59,9977;60,0394;;
2018-04-23;60,4428;60,4686;59,237;60,3799;;
2018-04-20;59,8661;60,2076;59,1812;60,0388;;
2018-04-19;59,5886;60,3531;59,3962;59,5886;;
2018-04-18;58,2448;59,21;58,1144;58,9721;;
2018-04-17;58,0379;58,161;57,3337;57,704;;
2018-04-16;58,0806;58,363;57,5007;57,83;;
2018-04-13;58,3359;59,1233;58,1775;59,0322;;
2018-04-12;58,6052;58,6615;57,7225;58,2969;;
2018-04-11;57,0979;58,78;56,9925;58,2381;;
2018-04-10;56,2442;57,3902;56,1475;57,361;;
2018-04-09;54,8157;55,8326;54,6844;55,8249;;
2018-04-06;55,4341;56,0711;54,6811;54,7727;;
2018-04-05;55,6839;56,1875;55,264;55,6119;;
2018-04-04;55,2756;55,3751;54,3883;55,2293;;
2018-04-03;55,0707;55,5228;54,947;55,2996;;
2018-03-29;55,9766;56,5776;55,451;56,5235;;
2018-03-28;55,5463;56,0111;54,8679;55,1519;;
2018-03-27;56,1378;56,8698;56,0172;56,1489;;
2018-03-26;56,1111;56,3437;55,7085;55,9527;;
2018-03-23;55,8525;56,6102;55,354;56,5341;;
2018-03-22;55,9317;56,0085;55,3382;55,6177;;
2018-03-21;54,7083;56,3544;54,6749;56,3412;;
2018-03-20;54,0513;55,0364;53,9319;54,6093;;
2018-03-19;53,6111;53,9163;53,1638;53,7298;;
2018-03-16;52,9925;53,9895;52,7518;53,7793;;
2018-03-15;52,5764;52,9628;52,3681;52,7691;;
2018-03-14;52,1885;52,7006;51,8701;52,3784;;
2018-03-13;52,4197;53,0275;51,7664;52,1559;;
2018-03-12;53,1267;53,2146;52,1985;52,7922;;
2018-03-09;51,9344;53,175;51,8656;52,9483;;
2018-03-08;51,8172;51,9571;51,2202;51,3427;;
2018-03-07;52,5335;52,9372;51,4547;51,8395;;
2018-03-06;52,9205;53,2898;52,6348;53,0097;;
2018-03-05;52,3811;53,4838;52,1282;53,1731;;
2018-03-02;51,8654;52,4336;51,3812;52,3217;;
2018-03-01;53,2875;53,4007;51,9457;52,2546;;
2018-02-28;54,3779;54,6563;53,3604;53,7804;;
2018-02-27;54,5825;54,7348;53,8949;54,0781;;
2018-02-26;54,4142;54,8764;54,0329;54,7195;;
2018-02-23;53,6443;54,501;53,3288;54,3529;;
2018-02-22;52,611;53,9894;52,5725;53,8278;;
2018-02-21;52,4101;52,8718;52,1602;52,7821;;
2018-02-20;52,8849;53,0941;52,3299;52,8574;;
2018-02-19;52,5679;53,0961;52,3876;52,9354;;
2018-02-16;51,7686;52,2606;50,5327;51,8107;;
2018-02-15;52,0921;52,1015;50,5507;51,2476;;
2018-02-14;50,7763;51,8441;50,2097;51,8124;;
2018-02-13;51,0683;51,1369;50,1228;50,8267;;
2018-02-12;51,6491;52,4494;51,3994;51,5101;;
2018-02-09;52,4201;52,6653;50,389;50,9241;;
2018-02-08;53,4974;53,4985;52,6337;52,8824;;
2018-02-07;54,6261;54,8652;52,8327;52,9367;;
2018-02-06;54,3881;54,7864;53,9917;54,232;;
2018-02-05;54,6354;55,0126;54,1047;54,2496;;
2018-02-02;55,9471;56,0396;54,4255;55,2636;;
2018-02-01;55,2936;55,9215;55,2421;55,6972;;
2018-01-31;54,7608;55,217;54,5741;54,9729;;
2018-01-30;55,2967;55,606;54,7814;55,0839;;
2018-01-29;56,5002;56,5969;55,6221;55,7886;;
2018-01-26;56,1958;56,6993;56,0365;56,6206;;
2018-01-25;56,7045;57,0092;56,5583;56,7184;;
2018-01-24;56,1717;56,6064;56,0127;56,3674;;
2018-01-23;56,3332;56,9632;56,1261;56,7087;;
2018-01-22;56,1912;56,7626;55,9011;56,2223;;
2018-01-19;55,9856;56,3556;55,7319;56,0376;;
2018-01-18;56,617;56,7992;56,2391;56,6782;;
2018-01-17;56,6526;56,9876;56,1848;56,9041;;
2018-01-16;57,1855;57,4766;56,5507;56,9113;;
2018-01-15;56,8781;57,2669;56,6632;57,1352;;
2018-01-12;56,9649;57,6552;56,6569;57,6552;;
2018-01-11;57,4556;58,4306;57,427;58,0464;;
2018-01-10;57,7035;57,8313;57,3491;57,6066;;
2018-01-09;57,0825;57,8225;56,7413;57,7563;;
2018-01-08;56,5114;56,7719;56,3381;56,5603;;
2018-01-05;56,3392;56,5805;55,9375;56,3543;;
2018-01-04;56,4757;56,5715;56,0746;56,3757;;
2018-01-03;55,2706;56,5639;53,3552;56,5639;;
2018-01-02;55,7085;55,7475;54,9223;55,0707;;




