Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-07-23;63,1868;63,9342;62,5869;63,8996;;
2019-07-22;63,4194;63,9996;62,7815;63,4652;;
2019-07-19;62,8971;63,3039;61,9088;63,1301;;
2019-07-18;63,7175;64,4317;61,3609;62,4525;;
2019-07-17;64,60;65,2603;63,5185;63,5739;;
2019-07-16;66,4916;67,0679;63,8767;64,9446;;
2019-07-15;66,585;67,4262;66,1462;66,1462;;
2019-07-12;67,045;67,2517;66,5731;66,816;;
2019-07-11;67,0453;67,6254;66,4589;66,7702;;
2019-07-10;64,7742;67,1109;64,7471;66,7601;;
2019-07-09;64,1001;64,7142;63,8685;64,2829;;
2019-07-08;64,2422;65,1003;63,8094;63,8821;;
2019-07-05;63,2684;64,4985;62,9468;64,2882;;
2019-07-04;63,1932;63,9057;62,9734;63,097;;
2019-07-03;62,5606;63,9369;62,1314;63,926;;
2019-07-02;65,4875;65,4875;62,2641;62,6082;;
2019-07-01;66,5694;66,7058;64,2679;65,1522;;
2019-06-28;65,3061;65,873;64,069;64,213;;
2019-06-27;65,4451;65,9157;64,8838;65,4555;;
2019-06-26;65,3791;65,9341;64,8298;65,4276;;
2019-06-25;63,9501;64,6809;63,6053;64,3248;;
2019-06-24;64,5894;64,9719;63,4282;64,1922;;
2019-06-21;63,4899;65,002;63,4327;64,5713;;
2019-06-20;62,0961;63,9983;62,0961;63,871;;
2019-06-19;61,4454;61,6911;60,709;61,6295;;
2019-06-18;60,8727;62,754;60,2927;62,285;;
2019-06-17;62,1189;62,1734;60,806;61,0334;;
2019-06-14;61,8299;62,5211;60,8283;62,0474;;
2019-06-13;60,7292;62,5964;60,6795;61,3179;;
2019-06-12;61,1782;61,3478;59,5888;59,8052;;
2019-06-11;62,6981;62,8452;62,0438;62,2996;;
2019-06-07;62,5203;63,5593;61,7978;63,2557;;
2019-06-06;60,7372;62,3563;60,3371;62,3023;;
2019-06-05;61,6097;62,2445;59,5217;60,6463;;
2019-06-04;61,1242;62,0585;60,274;62,0514;;
2019-06-03;61,3548;62,826;60,6659;60,7602;;
2019-05-31;64,6656;64,732;61,4113;61,6412;;
2019-05-30;68,2296;68,3096;64,9789;65,1744;;
2019-05-29;68,188;68,188;66,6887;67,8954;;
2019-05-28;68,8932;69,2108;68,2625;68,3584;;
2019-05-27;67,3408;68,8434;67,3053;68,6729;;
2019-05-24;67,3447;67,8481;66,2773;67,8421;;
2019-05-23;69,3403;69,5646;65,9392;66,6903;;
2019-05-22;70,7633;71,0701;69,477;69,782;;
2019-05-21;72,2405;72,4914;71,6379;72,1997;;
2019-05-20;73,0962;73,253;71,6224;72,0548;;
2019-05-17;72,6305;73,2061;71,8187;72,0847;;
2019-05-16;72,1746;73,3136;71,8613;72,7113;;
2019-05-15;71,0356;72,2217;70,4305;71,9641;;
2019-05-14;70,4897;71,6099;69,9647;71,1678;;
2019-05-13;71,0053;72,5582;69,7475;69,8806;;
2019-05-10;70,8142;71,082;70,302;70,6862;;
2019-05-09;69,9477;70,5961;69,4612;70,192;;
2019-05-08;70,2237;70,6462;69,3671;70,1226;;
2019-05-07;71,1475;71,2159;69,4133;69,5178;;
2019-05-06;69,3067;71,7716;69,1105;71,6251;;
2019-05-03;70,4051;71,5028;70,0176;70,7835;;
2019-05-02;71,9299;71,9527;69,7626;70,4835;;
2019-04-30;71,334;72,7585;71,3193;71,9177;;
2019-04-29;71,1839;71,9948;70,6827;71,5256;;
2019-04-26;73,4299;73,6383;70,6273;71,1661;;
2019-04-25;73,9953;74,7302;73,3584;73,5106;;
2019-04-24;73,5897;74,0164;73,408;73,7498;;
2019-04-23;73,8073;74,0296;73,3614;73,8638;;
