Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2024-06-27;78,928;79,9875;78,7898;79,7987;;
2024-06-26;79,2945;79,5445;78,3366;78,7862;;
2024-06-25;79,574;79,5908;78,4713;78,5977;;
2024-06-24;79,5032;80,2938;79,0163;80,1992;;
2024-06-21;80,2214;80,6801;79,3866;79,6664;;
2024-06-20;79,5578;80,1637;79,2655;80,0392;;
2024-06-19;79,2288;79,8461;79,0006;79,1269;;
2024-06-18;78,6872;79,7237;78,0955;79,6059;;
2024-06-17;76,937;78,8984;76,652;78,783;;
2024-06-14;77,1838;78,032;76,8899;77,4189;;
2024-06-13;76,5837;76,9977;75,8568;76,277;;
2024-06-12;76,6728;77,4128;76,1774;76,572;;
2024-06-11;76,0115;76,7426;75,6903;76,2856;;
2024-06-10;74,4783;76,1012;73,8791;76,036;;
2024-06-07;73,453;73,7479;72,7864;72,8583;;
2024-06-06;72,5238;73,7012;72,18;73,5307;;
2024-06-05;71,3822;72,2563;70,9862;72,1736;;
2024-06-04;71,607;71,6744;70,6513;71,3681;;
2024-06-03;74,6684;75,1105;72,0471;72,0859;;
2024-05-31;75,5759;76,1843;74,4204;74,8981;;
2024-05-30;77,0041;77,2053;75,6858;75,7698;;
2024-05-29;77,626;78,0181;76,5812;76,5999;;
2024-05-28;76,192;77,4538;76,0651;77,4069;;
2024-05-27;75,8262;76,5055;75,5059;76,3916;;
2024-05-24;74,8724;75,7892;74,211;75,5398;;
2024-05-23;74,8447;76,1836;74,3557;74,7065;;
2024-05-22;75,9321;76,0455;75,1578;75,1905;;
2024-05-21;76,7137;76,7267;75,5304;76,2771;;
2024-05-20;77,6617;77,7793;76,5467;77,0526;;
2024-05-17;77,3695;77,5257;76,6182;77,4108;;
2024-05-16;76,6807;77,0888;75,7548;76,6905;;
2024-05-15;76,6229;76,6448;74,8332;76,601;;
2024-05-14;77,4139;77,422;76,0695;76,3752;;
2024-05-13;76,5908;77,656;76,5154;77,3374;;
2024-05-10;78,3904;78,4165;76,7835;76,8717;;
2024-05-09;78,2524;78,5839;77,7715;78,4582;;
2024-05-08;77,0701;78,0184;76,0956;77,963;;
2024-05-07;77,736;77,8238;76,5561;77,2886;;
2024-05-06;77,4989;77,7886;76,8607;77,4168;;
2024-05-03;78,1313;78,4946;77,0848;77,1878;;
2024-05-02;78,4894;78,9113;77,6551;78,18;;
2024-04-30;81,2684;81,9018;79,7332;80,2344;;
2024-04-29;81,7419;82,2927;81,115;81,3848;;
2024-04-26;82,4055;82,7275;81,8029;82,2003;;
2024-04-25;81,3392;82,0849;80,4617;82,077;;
2024-04-24;83,0003;83,0561;82,0333;82,4963;;
2024-04-23;81,8586;82,908;80,6197;82,7899;;
2024-04-22;81,3014;82,0493;80,6969;81,9746;;
2024-04-19;83,4954;83,5576;80,9166;81,8547;;
2024-04-18;81,9813;82,2044;80,6202;81,5362;;
2024-04-17;84,3561;84,4778;81,918;82,1485;;
2024-04-16;85,3046;85,3917;84,0676;84,5688;;
2024-04-15;84,5776;84,8318;83,2893;84,7739;;
2024-04-12;85,1854;86,5179;84,5892;84,7601;;
2024-04-11;84,461;84,7328;83,312;84,0856;;
2024-04-10;82,4858;83,4628;81,8152;83,4032;;
2024-04-09;83,3209;83,6797;82,1646;82,3672;;
2024-04-08;82,9081;84,1669;82,6604;83,6386;;
2024-04-05;84,1794;84,7777;83,5699;83,8741;;
2024-04-04;82,5992;84,0989;81,7716;83,6309;;
2024-04-03;82,6077;83,4498;82,2377;82,9311;;
2024-04-02;81,8815;82,8609;81,7927;82,7625;;
2024-03-28;79,4191;80,4968;79,0904;80,431;;
2024-03-27;78,5487;79,2262;78,203;79,1922;;
2024-03-26;79,1973;79,5442;78,4926;78,5307;;
2024-03-25;78,6417;79,8382;78,3953;79,4733;;
2024-03-22;78,4639;79,0595;78,2095;78,5159;;
2024-03-21;78,7458;78,8343;77,5171;77,9044;;
2024-03-20;79,7497;79,7669;78,3891;78,9082;;
2024-03-19;80,0326;80,795;79,699;80,3125;;
2024-03-18;78,8473;80,0391;78,4611;79,8236;;
2024-03-15;78,3505;78,536;77,7043;78,3139;;
2024-03-14;77,0925;78,4076;76,9993;77,9219;;
2024-03-13;75,4475;76,9892;75,105;76,7292;;
2024-03-12;75,7178;76,0384;74,8362;75,4713;;
2024-03-11;74,9179;75,7181;74,2175;75,4614;;
2024-03-08;76,4712;76,6877;74,7512;74,9577;;
2024-03-07;76,2538;76,6193;75,3423;76,0356;;
2024-03-06;75,7694;77,2807;75,5884;76,2145;;
2024-03-05;76,0957;76,6026;75,3374;75,6331;;
2024-03-04;77,1291;77,5167;76,1472;76,3546;;
2024-03-01;76,0873;77,9956;75,6633;77,1273;;
2024-02-29;75,8925;76,5058;75,2957;75,6918;;
2024-02-28;76,0632;76,9008;75,4725;75,927;;
2024-02-27;75,5452;76,2114;74,8534;75,9701;;
2024-02-26;74,3973;75,6864;73,9077;75,2995;;
2024-02-23;76,0489;76,0489;74,44;74,6679;;
2024-02-22;76,0013;76,4443;75,0641;76,1464;;
2024-02-21;75,6901;76,0526;74,8316;76,0321;;
2024-02-20;77,3711;77,4231;75,9819;76,3887;;
2024-02-19;76,9015;77,5757;76,6137;77,5147;;
2024-02-16;77,0328;77,6891;76,0596;77,3342;;
2024-02-15;75,7662;77,4778;75,1411;77,1661;;
2024-02-14;77,2208;78,0316;75,9773;76,1138;;
2024-02-13;76,3711;77,1011;75,9557;76,5722;;
2024-02-12;76,165;76,2883;74,9982;76,185;;
2024-02-09;75,7917;76,5305;75,3933;76,0675;;
2024-02-08;74,0704;76,1214;73,4755;76,0296;;
2024-02-07;73,0736;73,7404;72,8382;73,711;;
2024-02-06;72,7927;73,5784;72,2979;73,2521;;
2024-02-05;72,2733;72,8687;71,3163;72,6519;;
2024-02-02;72,7427;72,9484;70,6546;70,9321;;
2024-02-01;74,5679;75,3879;72,6983;72,80;;
2024-01-31;75,9728;76,0959;74,0957;74,2487;;
2024-01-30;75,7584;76,3561;74,5349;76,0504;;
2024-01-29;76,9853;77,117;75,2737;75,7951;;
2024-01-26;75,5482;77,0775;74,7954;77,054;;
2024-01-25;73,8127;75,7973;73,722;75,6273;;
2024-01-24;73,185;74,0157;72,5151;73,7414;;
2024-01-23;73,7354;73,9711;72,4146;73,3343;;
2024-01-22;71,8572;73,9533;71,4639;73,2823;;
2024-01-19;72,724;73,2291;71,9693;72,4391;;
2024-01-18;72,1519;72,9116;71,1575;72,6475;;
2024-01-17;71,4346;71,835;70,3506;71,751;;
2024-01-16;72,0359;72,9257;71,3341;71,4758;;
2024-01-15;71,6339;71,8449;70,219;71,3696;;
2024-01-12;72,4527;73,7921;71,2813;71,6551;;
2024-01-11;70,5793;71,9711;69,9139;70,8514;;
2024-01-10;71,3562;71,9107;69,7922;70,0851;;
2024-01-09;69,6592;71,4601;69,6592;70,8475;;
2024-01-08;71,1958;71,4587;68,7803;69,7864;;
2024-01-05;71,5013;72,5444;71,1174;72,2542;;
2024-01-04;72,0176;72,4769;69,8662;70,87;;
2024-01-03;69,4674;72,0397;68,519;71,9042;;
2024-01-02;71,6153;72,1569;69,0081;69,2892;;




