Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-10-20;35,95;36,6076;35,7087;36,3197;;
2020-10-19;36,3291;36,641;35,9355;35,9554;;
2020-10-16;36,369;36,6409;36,0057;36,4433;;
2020-10-15;37,0492;37,0492;35,5329;36,9049;;
2020-10-14;35,9106;36,9278;35,8362;36,8271;;
2020-10-13;35,5453;36,1424;35,3348;36,0159;;
2020-10-12;35,9924;35,9924;35,0802;35,3859;;
2020-10-09;36,5933;36,8988;36,1353;36,2393;;
2020-10-08;35,8451;36,9074;35,7235;36,8746;;
2020-10-07;35,7622;35,9967;35,1181;35,7577;;
2020-10-06;35,1085;36,2744;34,9627;35,7105;;
2020-10-05;34,0732;35,4429;33,7815;35,1827;;
2020-10-02;33,6496;34,0299;33,061;33,329;;
2020-10-01;36,0829;36,1914;33,9965;34,757;;
2020-09-30;35,0521;36,2013;34,9148;35,9181;;
2020-09-29;36,3623;36,5078;34,8909;35,2886;;
2020-09-28;35,901;36,8382;35,901;36,7184;;
2020-09-25;36,4831;36,7562;36,0964;36,2997;;
2020-09-24;35,8166;36,0368;35,4492;35,8638;;
2020-09-23;35,3956;36,3448;35,239;35,4305;;
2020-09-22;35,2127;35,8851;35,0799;35,4905;;
2020-09-21;36,4697;36,4697;34,7446;35,392;;
2020-09-18;36,8037;36,9895;35,9246;36,2724;;
2020-09-17;35,3376;36,8384;35,1374;36,6781;;
2020-09-16;34,6128;35,6415;34,5339;35,6012;;
2020-09-15;33,1869;34,2684;33,0906;34,0059;;
2020-09-14;33,6559;33,669;33,1041;33,3305;;
2020-09-11;33,6704;33,9746;33,2349;33,6603;;
2020-09-10;34,3847;34,5343;33,5251;33,5724;;
2020-09-09;33,564;34,962;33,4125;34,5263;;
2020-09-08;35,5834;35,6338;33,3464;33,7892;;
2020-09-07;35,5209;35,8322;35,2997;35,4283;;
2020-09-04;36,8718;37,5788;35,7193;35,7867;;
2020-09-03;37,5207;37,5814;36,5431;37,2166;;
2020-09-02;38,8489;38,8489;37,2643;37,4446;;
2020-09-01;38,1797;38,5315;38,0018;38,1434;;
2020-08-31;38,6533;38,9403;37,8998;38,1283;;
2020-08-28;38,2706;38,5074;38,0531;38,4805;;
2020-08-27;39,2761;39,2761;38,1521;38,5952;;
2020-08-26;39,4125;39,4475;39,0474;39,1402;;
2020-08-25;38,7055;39,3347;38,6256;39,2275;;
2020-08-24;38,0356;38,5331;37,9724;38,4216;;
2020-08-21;38,7653;38,7653;37,5332;38,1304;;
2020-08-20;37,9959;38,0631;37,1501;37,894;;
2020-08-19;37,762;38,0892;37,5352;37,9126;;
2020-08-18;37,9444;38,2324;37,6059;37,8863;;
2020-08-17;38,1011;38,2898;37,5647;38,1626;;
2020-08-14;38,2063;38,2261;37,6459;37,9935;;
2020-08-13;38,2746;38,4939;37,8656;38,0589;;
2020-08-12;37,9952;38,7123;37,9952;38,5158;;
2020-08-11;38,4733;38,8121;37,6922;37,7422;;
2020-08-10;38,119;38,4531;37,905;38,1997;;
2020-08-07;38,1137;38,1995;37,4802;37,7794;;
2020-08-06;38,4701;38,5624;37,8742;38,128;;
2020-08-05;37,517;38,9388;37,4473;38,0748;;
2020-08-04;37,192;38,0531;36,7895;37,6555;;
2020-08-03;36,9605;37,8837;36,606;37,4378;;
2020-07-31;36,616;36,9205;36,2253;36,8247;;
2020-07-30;37,4258;37,5045;35,5948;36,9678;;
2020-07-29;37,2563;37,749;37,2371;37,6065;;
2020-07-28;37,4342;37,6864;37,0272;37,1482;;
2020-07-27;37,1503;37,5483;36,5313;37,3616;;
2020-07-24;37,6675;38,0711;37,2726;37,6632;;
2020-07-23;38,3677;38,6828;37,2842;37,6132;;
2020-07-22;38,0518;38,3298;37,6711;38,2131;;
2020-07-21;37,9284;39,1914;37,9254;38,6099;;
2020-07-20;37,4355;37,9012;37,027;37,7124;;
2020-07-17;37,8854;37,9338;37,3045;37,7051;;
2020-07-16;38,0337;38,3236;37,786;37,9208;;
2020-07-15;37,6229;38,2779;37,3598;38,1178;;
2020-07-14;36,8885;37,9428;36,8527;37,6646;;
2020-07-13;37,9407;38,1978;37,2662;37,3632;;
2020-07-10;37,131;38,4521;36,6265;38,2566;;
2020-07-09;38,1341;38,3417;37,0282;37,2691;;
2020-07-08;38,0765;38,4739;37,9066;38,3121;;
2020-07-07;37,863;38,4566;37,6158;37,8918;;
2020-07-06;38,1203;38,5522;37,7808;38,047;;
2020-07-03;37,9505;38,1884;37,6924;38,1423;;
2020-07-02;37,2462;38,2349;37,2462;37,8042;;
2020-07-01;37,1386;38,0316;36,664;37,431;;
2020-06-30;37,2168;37,4483;36,623;36,9066;;
2020-06-29;35,4578;37,1616;35,4578;37,0369;;
2020-06-26;37,0346;37,1989;35,9321;36,2756;;
2020-06-25;35,6216;36,9629;35,2359;36,9363;;
2020-06-24;37,6964;37,9832;35,1727;35,5757;;
2020-06-23;37,8021;38,7904;37,401;37,5304;;
2020-06-22;37,4258;38,4371;37,2836;38,416;;
2020-06-19;37,5162;38,2575;36,6569;37,4938;;
2020-06-18;36,1911;37,0485;35,9247;36,883;;
2020-06-17;36,062;36,8373;35,8476;36,0029;;
2020-06-16;35,172;36,779;34,9228;36,1018;;
2020-06-15;33,076;35,354;33,076;35,2316;;
2020-06-12;33,3541;34,8159;32,8039;34,3216;;
2020-06-11;35,3699;35,8681;33,3092;33,7145;;
2020-06-10;35,7929;36,8246;35,3097;36,1764;;
2020-06-09;36,4709;36,5414;35,2807;36,301;;
2020-06-08;38,0295;38,0725;36,0805;36,1674;;
2020-06-05;35,5759;37,4611;35,5398;37,1639;;
2020-06-04;34,961;35,5815;34,7335;35,325;;
2020-06-03;36,1523;36,1523;34,6193;35,2067;;
2020-06-02;34,5377;35,4681;34,4611;35,4546;;
2020-05-29;31,9194;34,0338;31,2618;33,5884;;
2020-05-28;31,5126;33,1761;31,1865;32,5611;;
2020-05-27;33,1311;33,2394;31,8739;32,2484;;
2020-05-26;33,4963;33,8544;32,613;33,3442;;
2020-05-25;32,7659;33,3895;32,58;33,0552;;
2020-05-22;31,8065;32,3539;30,9403;32,2844;;
2020-05-21;33,088;33,5538;32,5119;32,7798;;
2020-05-20;31,667;33,1737;31,3655;32,7621;;
2020-05-19;32,0715;32,3004;31,22;31,562;;
2020-05-18;30,8606;32,906;30,8606;32,4311;;
2020-05-15;29,6474;30,284;28,8919;30,2729;;
2020-05-14;27,3882;28,9267;27,0998;28,8152;;
2020-05-13;26,9436;27,9867;26,535;26,8837;;
2020-05-12;27,3705;28,1903;27,2797;27,4895;;
2020-05-11;27,944;28,9579;27,0966;27,779;;
2020-05-08;27,8892;28,5865;27,2158;28,3753;;
2020-05-07;27,5392;29,4097;26,9206;26,9813;;
2020-05-06;28,3652;29,465;26,5083;27,5676;;
2020-05-05;26,0726;28,668;26,0726;28,656;;
2020-05-04;23,6177;25,4418;23,2935;25,4148;;
2020-04-30;23,1844;24,6953;22,6509;24,3919;;
2020-04-29;22,4587;22,503;22,0056;22,24;;
2020-04-28;20,523;21,8501;20,1842;20,9472;;
2020-04-27;22,1568;22,2716;20,7485;21,2511;;
2020-04-24;23,2152;23,6816;22,2673;23,3356;;
2020-04-23;24,1445;24,581;22,6331;23,3849;;
2020-04-22;19,5421;23,8267;19,3108;22,4249;;
2020-04-21;26,3192;26,327;20,6208;21,9868;;
2020-04-20;25,0084;25,3771;23,4208;24,2248;;
2020-04-17;26,3122;26,5209;25,4514;26,1297;;
2020-04-16;25,5863;26,6139;25,0145;26,0388;;
2020-04-15;27,3642;27,3679;24,9744;25,7501;;
2020-04-14;29,3225;29,4448;26,8473;27,4535;;
2020-04-09;30,8441;33,4165;28,9398;29,5854;;
2020-04-08;30,0723;31,0713;29,0905;30,9566;;
2020-04-07;31,4202;31,4245;29,2337;29,9152;;
2020-04-06;31,5489;31,7596;29,6932;30,732;;
2020-04-03;26,7063;32,3253;26,7063;31,9646;;
2020-04-02;24,9075;28,3215;23,8783;27,4103;;
2020-04-01;23,3591;23,5679;22,5293;22,9019;;
2020-03-31;24,5978;25,3773;23,6809;23,6809;;
2020-03-30;24,3867;24,3867;22,9938;23,9922;;
2020-03-27;26,331;26,331;24,8422;25,7057;;
2020-03-26;27,0077;27,3349;25,8765;26,5978;;
2020-03-25;28,3096;28,3096;26,342;27,692;;
2020-03-24;28,3103;28,545;27,0067;27,8766;;
2020-03-23;24,481;25,5539;23,3936;25,5089;;
2020-03-20;28,2637;28,8334;25,2531;25,5978;;
2020-03-19;24,6165;26,8933;23,5215;26,2077;;
2020-03-18;26,0415;26,2148;22,5877;24,3617;;
2020-03-17;28,1001;28,3783;26,0107;26,1223;;
2020-03-16;28,6958;29,167;26,5742;26,6302;;
2020-03-13;30,6525;32,2126;29,82;31,3337;;
2020-03-12;29,6986;30,3642;28,9731;29,0966;;
2020-03-11;33,3298;33,3298;31,3028;31,8789;;
2020-03-10;32,0495;33,5282;30,8316;33,3212;;
2020-03-09;29,8671;32,6079;29,479;31,5868;;
2020-03-06;43,7514;43,8269;39,8774;40,2107;;
2020-03-05;46,283;46,2996;44,4387;44,6878;;
2020-03-04;47,0869;47,6312;45,9411;46,2356;;
2020-03-03;47,3404;48,3843;46,1259;46,798;;
2020-03-02;46,0203;47,3288;44,9531;47,3228;;
2020-02-28;45,8357;46,3838;44,5994;45,5326;;
2020-02-27;47,5199;47,8304;45,9965;46,8883;;
2020-02-26;49,7536;50,2245;48,2133;48,5593;;
2020-02-25;51,8786;51,9986;49,7916;49,8409;;
2020-02-24;52,2947;52,2956;50,4704;51,3617;;
2020-02-21;53,9184;53,9956;53,0079;53,4733;;
2020-02-20;54,4218;55,123;54,2216;54,4747;;
2020-02-19;53,5638;54,6478;53,5298;54,262;;
2020-02-18;52,7976;53,4517;52,067;53,3236;;
2020-02-17;52,8941;53,1893;52,6811;53,1893;;
2020-02-14;51,9851;53,0382;51,9496;52,8908;;
2020-02-13;51,2341;52,2477;50,5914;52,0212;;
2020-02-12;50,3532;51,5003;50,3194;51,3753;;
2020-02-11;49,4809;50,1548;49,2482;49,7374;;
2020-02-10;49,7344;49,7429;48,5034;48,6932;;
2020-02-07;50,2877;50,453;49,4466;49,6989;;
2020-02-06;51,087;51,1712;49,3448;50,0773;;
2020-02-05;49,4432;51,1795;49,1517;50,2781;;
2020-02-04;49,6138;50,2463;48,7771;48,9436;;
2020-02-03;50,8331;51,2898;48,964;49,0238;;
2020-01-31;52,6116;52,631;50,6215;51,312;;
2020-01-30;52,7539;52,7664;51,4809;52,6364;;
2020-01-29;53,9784;54,3574;53,1596;53,3998;;
2020-01-28;53,1684;53,8958;52,6236;53,5412;;
2020-01-27;53,2068;53,4354;52,3959;52,8776;;
2020-01-24;55,8251;55,8794;53,9177;54,4134;;
2020-01-23;55,501;55,762;54,604;55,2303;;
2020-01-22;57,2012;57,3556;56,1109;56,2398;;
2020-01-21;58,1166;58,5018;57,6389;58,0434;;
2020-01-20;59,2079;59,2145;58,6304;58,7933;;
2020-01-17;58,1227;58,6198;58,0802;58,5202;;
2020-01-16;57,6361;58,1351;57,2411;57,8944;;
2020-01-15;57,7348;57,9712;57,083;57,6054;;
2020-01-14;57,8239;58,4944;57,549;58,1862;;
2020-01-13;58,4382;58,656;57,5215;57,7367;;
2020-01-10;58,8968;59,1887;58,5044;58,6316;;
2020-01-09;58,9715;59,2142;58,1327;58,8717;;
2020-01-08;62,2159;62,2159;58,48;59,6241;;
2020-01-07;61,1385;61,5257;60,6125;61,0328;;
2020-01-06;62,7016;62,7259;60,9791;61,1287;;
2020-01-03;61,153;62,2866;60,7975;61,5055;;
2020-01-02;59,1487;59,463;58,7353;59,1615;;




