Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2021-03-01;54,4534;54,5527;52,4973;52,7197;;
2021-02-26;53,7441;54,3065;53,0888;53,1687;;
2021-02-25;54,2523;54,6946;53,7897;54,0086;;
2021-02-24;53,0158;54,6685;52,9853;54,6396;;
2021-02-23;53,7869;54,0524;52,4803;53,4666;;
2021-02-22;51,9292;53,1192;51,4847;53,0564;;
2021-02-19;51,7214;52,0308;50,9088;51,1181;;
2021-02-18;53,0543;53,2497;51,7838;51,9288;;
2021-02-17;52,7923;53,7204;52,487;53,4479;;
2021-02-16;52,3353;52,4039;51,7358;52,4039;;
2021-02-15;52,3914;52,5425;52,0594;52,2349;;
2021-02-12;50,1518;51,9335;49,9003;51,7628;;
2021-02-11;50,3365;50,6651;50,0966;50,1346;;
2021-02-10;50,2946;50,8898;50,2603;50,5859;;
2021-02-09;50,6193;50,6328;49,6861;50,6328;;
2021-02-08;49,7547;50,5293;49,7547;50,5272;;
2021-02-05;49,4606;49,925;49,3465;49,6612;;
2021-02-04;49,1406;49,2369;48,4578;49,1738;;
2021-02-03;48,0981;49,0248;48,048;48,7076;;
2021-02-02;47,3024;48,2032;47,084;47,8819;;
2021-02-01;45,8772;46,7846;45,8044;46,7332;;
2021-01-29;45,4716;46,1613;45,2805;45,4062;;
2021-01-28;45,6028;46,4712;45,5174;45,5792;;
2021-01-27;46,2744;46,3542;45,3933;45,6678;;
2021-01-26;45,6261;46,2009;45,5464;45,7768;;
2021-01-25;45,7305;46,0796;45,3911;45,9877;;
2021-01-22;45,5396;45,8195;44,8504;45,4825;;
2021-01-21;46,0611;46,2679;45,6842;46,0918;;
2021-01-20;46,5903;46,8094;46,0837;46,2101;;
2021-01-19;45,4641;46,228;45,4522;46,0436;;
2021-01-18;45,4764;45,7693;45,2518;45,4367;;
2021-01-15;45,9934;46,0528;45,136;45,4453;;
2021-01-14;46,2122;46,6161;45,6113;46,5074;;
2021-01-13;47,0975;47,0975;45,9039;46,0872;;
2021-01-12;45,9505;46,6447;45,9505;46,4945;;
2021-01-11;45,3467;45,9359;45,2638;45,6265;;
2021-01-08;44,6701;45,8531;44,5528;45,8459;;
2021-01-07;44,7239;44,7239;43,9956;44,43;;
2021-01-06;43,7333;44,3149;43,3171;43,7989;;
2021-01-05;41,5321;43,8806;41,4151;43,7643;;
2021-01-04;43,0846;43,365;41,1487;41,2433;;




