Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2022-07-28;101,6195;102,9028;99,8422;101,0418;;
2022-07-27;98,5138;101,2872;97,4321;100,9745;;
2022-07-26;100,5013;101,0533;97,8526;97,9791;;
2022-07-25;95,4494;97,9619;94,5853;97,822;;
2022-07-22;98,5397;99,0545;95,8264;96,3909;;
2022-07-21;104,3425;104,5778;99,651;101,9732;;
2022-07-20;104,0939;105,2998;103,1269;104,6425;;
2022-07-19;103,3005;104,9788;101,2821;104,7398;;
2022-07-18;101,1353;105,0748;101,0464;104,4384;;
2022-07-15;99,3233;101,882;97,6999;100,4486;;
2022-07-14;99,6322;100,0067;94,7063;99,5302;;
2022-07-13;98,6058;100,3797;97,6589;98,5179;;
2022-07-12;104,9037;105,015;98,5372;98,7713;;
2022-07-11;104,9032;106,2441;102,8381;105,605;;
2022-07-08;103,4243;105,6776;102,1404;105,3312;;
2022-07-07;99,2041;104,4366;98,2843;102,3508;;
2022-07-06;101,9009;103,7033;96,9349;98,6565;;
2022-07-05;110,1875;110,9163;98,3927;100,0033;;
2022-07-04;107,2453;109,0161;105,8632;108,5308;;
2022-07-01;103,8048;107,8131;103,8048;106,7823;;
2022-06-30;108,5643;108,7307;104,2517;105,1726;;
2022-06-29;107,6253;110,4523;106,2855;106,2997;;
2022-06-28;106,146;108,02;105,9806;107,6869;;
2022-06-27;103,3294;105,7297;102,2309;105,1518;;
2022-06-24;101,4016;104,5802;100,4562;103,4962;;
2022-06-23;102,4006;103,953;100,9839;101,0254;;
2022-06-22;101,3377;104,1518;99,5108;102,4288;;
2022-06-21;109,1854;110,1655;108,1306;108,6138;;
2022-06-20;108,2561;108,8016;106,174;108,5623;;
2022-06-17;113,9633;115,5893;106,6976;108,1948;;
2022-06-16;114,4621;115,57;111,3788;114,6321;;
2022-06-15;116,5321;116,5778;112,905;113,8814;;
2022-06-14;117,6398;119,7083;113,8608;115,5311;;
2022-06-13;114,88;118,1797;113,9159;117,0376;;
2022-06-10;115,8578;117,5258;113,5509;115,2623;;
2022-06-09;115,2694;115,277;114,1739;114,4956;;
2022-06-08;112,9368;115,8151;112,4526;115,6051;;
2022-06-07;112,3686;113,8062;111,3344;113,6286;;
2022-06-06;112,2032;112,5905;110,8011;111,2348;;
2022-06-03;109,4178;113,1692;108,2457;113,1251;;
2022-06-02;107,3009;110,5212;105,4678;110,3547;;
2022-06-01;108,0932;110,6655;108,0793;108,2881;;
2022-05-31;111,8528;112,5897;107,8052;108,4206;;
2022-05-30;107,9296;109,2491;107,7366;109,2491;;
2022-05-27;106,3734;107,9393;105,6247;107,8729;;
2022-05-26;104,2033;107,2521;103,8214;106,6323;;
2022-05-25;104,5965;105,4234;103,4314;104,6584;;
2022-05-24;104,7404;106,867;104,2513;106,0422;;
2022-05-23;106,5109;107,1639;105,047;106,3498;;
2022-05-20;105,3016;106,9109;105,1507;106,8279;;
2022-05-19;104,6368;106,6261;100,5963;105,8451;;
2022-05-18;107,2637;108,4259;103,0316;103,8768;;
2022-05-17;108,4311;109,7113;105,4735;105,6866;;
2022-05-16;105,2885;110,0659;105,0638;109,6702;;
2022-05-13;105,0969;107,4404;103,9022;107,3714;;
2022-05-12;102,2693;104,3794;100,7767;103,9609;;
2022-05-11;99,1956;102,5511;98,8232;101,3357;;
2022-05-10;99,023;101,2439;96,4627;96,8235;;
2022-05-09;106,3037;106,3037;99,4977;99,5992;;
2022-05-06;105,7343;107,3813;105,0355;107,0056;;
2022-05-05;105,0924;107,7902;103,5256;104,9653;;
2022-05-04;100,8541;105,3279;100,7966;104,8325;;
2022-05-03;101,8205;101,8876;99,2525;99,889;;
2022-05-02;100,9523;102,923;98,0709;102,92;;
2022-04-29;102,6611;104,3189;100,8266;101,1683;;
2022-04-28;98,6136;102,6122;98,4535;102,385;;
2022-04-27;99,2886;100,0228;97,3846;99,194;;
2022-04-26;96,845;99,0286;94,5946;98,4769;;
2022-04-25;95,8414;95,9393;92,4324;95,5387;;
2022-04-22;98,9448;99,8486;97,925;98,0772;;
2022-04-21;99,598;100,7388;98,2079;99,4431;;
2022-04-20;99,7562;100,6079;96,7082;99,0983;;
2022-04-19;104,5183;104,8949;99,0031;99,301;;
2022-04-14;99,1782;102,8689;98,1323;102,3657;;
2022-04-13;96,8884;100,6455;96,2246;100,5649;;
2022-04-12;92,6989;97,0911;92,2954;96,3175;;
2022-04-11;92,7764;93,1867;89,649;90,8994;;
2022-04-08;92,7338;94,968;92,1245;94,3629;;
2022-04-07;94,3752;94,6671;90,2788;92,8235;;
2022-04-06;98,136;99,423;92,4025;93,3898;;
2022-04-05;99,3985;99,7889;95,3899;95,6304;;
2022-04-04;95,5911;98,5129;93,7978;98,053;;
2022-04-01;93,5154;95,9247;92,652;94,5876;;
2022-03-31;96,1058;97,9195;94,2208;94,5821;;
2022-03-30;97,4843;100,8457;97,4843;99,5558;;
2022-03-29;98,3864;100,7311;92,8836;97,87;;
2022-03-28;106,2755;106,5837;99,5398;99,8752;;
2022-03-25;108,5407;109,7293;104,8836;108,4554;;
2022-03-24;109,8347;111,976;106,6562;107,3684;;
2022-03-23;105,6063;111,2734;105,5423;110,4366;;
2022-03-22;107,3681;107,8663;102,3198;103,8691;;
2022-03-21;100,4837;105,7589;100,4686;105,6553;;
2022-03-18;99,3486;99,3486;96,1731;97,8817;;
2022-03-17;90,6663;97,2489;90,6663;96,7474;;
2022-03-16;93,2819;94,2493;88,4678;89,2161;;
2022-03-15;92,2532;92,9254;88,9536;89,8056;;
2022-03-14;100,5893;100,6572;94,5635;96,6701;;
2022-03-11;100,9484;103,4464;98,5018;102,3524;;
2022-03-10;102,6297;106,7521;98,4926;99,2235;;
2022-03-09;119,2719;119,2719;99,8536;102,8458;;
2022-03-08;116,7034;122,1596;114,0138;118,2995;;
2022-03-07;118,6357;118,8268;109,6671;113,3485;;
2022-03-04;102,3091;108,7573;100,4201;108,3262;;
2022-03-03;105,7277;108,3036;99,6225;100,2029;;
2022-03-02;99,8662;103,6015;97,465;102,8949;;
2022-03-01;89,3953;96,2415;89,1716;95,0717;;
2022-02-28;89,1426;89,2789;86,8263;87,678;;
2022-02-25;86,9062;87,5315;82,8294;84,8409;;
2022-02-24;89,5945;91,5467;84,6805;86,1744;;
2022-02-23;82,5749;84,3654;81,8839;83,1259;;
2022-02-22;83,6733;84,9733;82,0477;82,3339;;
2022-02-21;82,4082;84,2139;81,9179;84,2139;;
2022-02-18;81,5396;82,7036;79,589;82,5157;;
2022-02-17;82,1972;83,0097;81,1583;81,7583;;
2022-02-16;82,3716;84,4141;80,8346;80,8364;;
2022-02-15;84,4383;84,6192;81,2592;82,2175;;
2022-02-14;84,4263;85,4142;82,6927;84,8852;;
2022-02-11;79,7779;83,7115;79,686;83,2076;;
2022-02-10;79,7895;81,3416;79,5828;80,0218;;
2022-02-09;79,2474;80,4992;78,8164;80,2878;;
2022-02-08;81,228;81,3587;78,9082;79,9019;;
2022-02-07;81,8348;81,8348;80,5491;81,0531;;
2022-02-04;79,6986;81,74;79,6197;81,2916;;
2022-02-03;78,9425;80,8231;78,0439;80,6437;;
2022-02-02;78,8512;79,9208;78,0478;79,1435;;
2022-02-01;79,4007;79,8811;78,0041;79,443;;
2022-01-31;80,2584;80,3543;79,0744;80,2537;;
2022-01-28;79,613;80,9894;79,2545;79,8248;;
2022-01-27;79,0947;80,4147;78,7543;79,3195;;
2022-01-26;77,4079;79,1766;77,3862;78,168;;
2022-01-25;76,5626;77,5302;75,7369;77,3315;;
2022-01-24;78,1753;78,4087;75,3614;76,8209;;
2022-01-21;76,5388;77,748;76,2611;77,3346;;
2022-01-20;77,7643;78,9308;77,0751;77,1291;;
2022-01-19;77,465;78,6076;77,3026;77,60;;
2022-01-18;77,2698;77,5588;76,2799;77,4011;;
2022-01-17;75,7563;75,9555;75,0817;75,9063;;
2022-01-14;73,9789;75,5613;73,8169;75,5136;;
2022-01-13;73,6528;74,2128;73,1451;73,1894;;
2022-01-12;73,5132;74,9544;73,5132;74,4993;;
2022-01-11;71,6762;74,0991;71,5938;73,9067;;
2022-01-10;72,4247;72,7178;71,1986;71,5815;;
2022-01-07;73,2982;73,4661;72,2065;72,5366;;
2022-01-06;70,8247;73,1881;70,8247;72,4499;;
2022-01-05;70,796;71,9915;70,3608;70,7852;;
2022-01-04;70,0206;71,4075;69,7668;70,9065;;
2022-01-03;68,9766;69,8102;67,905;69,503;;




