Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2019-07-23;2,2889;2,302;2,2674;2,2937;;
2019-07-22;2,2621;2,3011;2,243;2,2938;;
2019-07-19;2,2747;2,2799;2,217;2,2431;;
2019-07-18;2,2963;2,3149;2,2429;2,2791;;
2019-07-17;2,3028;2,3209;2,2667;2,2999;;
2019-07-16;2,3805;2,3881;2,2754;2,3093;;
2019-07-15;2,4182;2,4258;2,3591;2,3942;;
2019-07-12;2,3954;2,4562;2,3824;2,4382;;
2019-07-11;2,4268;2,4602;2,3791;2,3901;;
2019-07-10;2,4032;2,4658;2,3974;2,434;;
2019-07-09;2,3839;2,4149;2,35;2,4023;;
2019-07-08;2,4053;2,414;2,3485;2,4024;;
2019-07-05;2,2698;2,4217;2,256;2,3894;;
2019-07-04;2,2711;2,2739;2,2341;2,2494;;
2019-07-03;2,2351;2,2775;2,2134;2,2775;;
2019-07-02;2,2666;2,2794;2,217;2,2352;;
2019-07-01;2,2882;2,3011;2,1954;2,2523;;
2019-06-28;2,302;2,3347;2,2771;2,298;;
2019-06-27;2,2409;2,3113;2,2339;2,3039;;
2019-06-26;2,2639;2,2748;2,2346;2,2589;;
2019-06-25;2,2587;2,2727;2,214;2,2481;;
2019-06-24;2,178;2,2824;2,1515;2,28;;
2019-06-21;2,1998;2,1998;2,1364;2,1699;;
2019-06-20;2,2628;2,2809;2,1314;2,1875;;
2019-06-19;2,3184;2,3274;2,2623;2,2648;;
2019-06-18;2,3597;2,3743;2,3025;2,3069;;
2019-06-17;2,3788;2,3883;2,3385;2,3606;;
2019-06-14;2,3078;2,3795;2,3049;2,3795;;
2019-06-13;2,366;2,366;2,3023;2,3106;;
2019-06-12;2,3732;2,3899;2,3473;2,3586;;
2019-06-11;2,3531;2,387;2,3176;2,3805;;
2019-06-07;2,319;2,3307;2,2907;2,3225;;
2019-06-06;2,3581;2,3697;2,2882;2,3189;;
2019-06-05;2,3956;2,4059;2,3396;2,3656;;
2019-06-04;2,4019;2,4223;2,3675;2,4095;;
2019-06-03;2,4464;2,4547;2,3658;2,3839;;
2019-05-31;2,5488;2,5564;2,4324;2,4415;;
2019-05-30;2,5968;2,6047;2,5214;2,5406;;
2019-05-29;2,569;2,6305;2,5675;2,6047;;
2019-05-28;2,5717;2,585;2,5321;2,5644;;
2019-05-27;2,5917;2,6099;2,546;2,5573;;
2019-05-24;2,5869;2,6393;2,5429;2,5869;;
2019-05-23;2,5235;2,5841;2,5235;2,5613;;
2019-05-22;2,5996;2,633;2,5244;2,5439;;
2019-05-21;2,675;2,6771;2,5924;2,6011;;
2019-05-20;2,6263;2,6927;2,6176;2,6522;;
2019-05-17;2,6195;2,6463;2,6062;2,6161;;
2019-05-16;2,5994;2,6332;2,5732;2,6202;;
2019-05-15;2,6366;2,6591;2,5759;2,5864;;
2019-05-14;2,6241;2,6502;2,6131;2,6414;;
2019-05-13;2,598;2,6391;2,5828;2,602;;
2019-05-10;2,5654;2,6328;2,5616;2,6146;;
2019-05-09;2,5876;2,5911;2,5474;2,5737;;
2019-05-08;2,5265;2,6009;2,5143;2,5868;;
2019-05-07;2,5052;2,5408;2,4966;2,5217;;
2019-05-06;2,5411;2,5581;2,4971;2,5197;;
2019-05-03;2,5819;2,5992;2,535;2,5438;;
2019-05-02;2,5989;2,6055;2,55;2,5682;;
2019-04-30;2,5866;2,5995;2,5529;2,5603;;
2019-04-29;2,5717;2,5853;2,531;2,5785;;
2019-04-26;2,5295;2,5884;2,5028;2,5824;;
2019-04-25;2,4629;2,533;2,4465;2,4976;;
2019-04-24;2,4491;2,4981;2,4429;2,4938;;
2019-04-23;2,5062;2,5476;2,4307;2,4372;;
2019-04-18;2,4867;2,5288;2,4603;2,4673;;
2019-04-17;2,5649;2,6026;2,4889;2,4905;;
2019-04-16;2,5727;2,6161;2,5507;2,5539;;
2019-04-15;2,6286;2,6634;2,5678;2,5736;;
2019-04-12;2,6584;2,6938;2,6348;2,6392;;
2019-04-11;2,6884;2,7218;2,6395;2,6602;;
2019-04-10;2,6818;2,7275;2,6769;2,6811;;
2019-04-09;2,6936;2,733;2,6687;2,691;;
2019-04-08;2,6579;2,727;2,6518;2,6999;;
2019-04-05;2,6198;2,6718;2,6161;2,6583;;
2019-04-04;2,6658;2,6984;2,6198;2,6253;;
2019-04-03;2,6668;2,7002;2,6547;2,6598;;
2019-04-02;2,6874;2,7204;2,663;2,6753;;
2019-04-01;2,6546;2,7369;2,6546;2,6863;;
2019-03-29;2,7037;2,7299;2,6487;2,6567;;
2019-03-28;2,7227;2,7639;2,6948;2,7012;;
2019-03-27;2,7229;2,766;2,6894;2,7065;;
2019-03-26;2,7509;2,7956;2,7292;2,7385;;
2019-03-25;2,7268;2,7864;2,7215;2,7602;;
2019-03-22;2,7795;2,8078;2,7391;2,7407;;
2019-03-21;2,8198;2,8549;2,7954;2,8089;;
2019-03-20;2,836;2,8752;2,8107;2,8176;;
2019-03-19;2,8272;2,8987;2,8272;2,8461;;
2019-03-18;2,7867;2,8612;2,7643;2,8268;;
2019-03-15;2,8431;2,87;2,7762;2,7764;;
2019-03-14;2,8293;2,8621;2,8159;2,8422;;
2019-03-13;2,7602;2,832;2,7502;2,8195;;
2019-03-12;2,7724;2,8079;2,7528;2,7769;;
2019-03-11;2,7925;2,8252;2,7554;2,7625;;
2019-03-08;2,8473;2,9035;2,844;2,8482;;
2019-03-07;2,8209;2,8694;2,8123;2,8509;;
2019-03-06;2,8662;2,8959;2,8202;2,8327;;
2019-03-05;2,838;2,9113;2,838;2,8704;;
2019-03-04;2,8341;2,8836;2,8115;2,8377;;
2019-03-01;2,7778;2,8658;2,7715;2,8339;;
2019-02-28;2,7905;2,839;2,7816;2,7882;;
2019-02-27;2,7597;2,803;2,7371;2,7931;;
2019-02-26;2,7975;2,8518;2,7496;2,7632;;
2019-02-25;2,7668;2,807;2,7622;2,7899;;
2019-02-22;2,6672;2,7365;2,6618;2,6958;;
2019-02-21;2,6431;2,7274;2,6398;2,6876;;
2019-02-20;2,647;2,7226;2,6221;2,6295;;
2019-02-19;2,623;2,6571;2,5929;2,6415;;
2019-02-18;2,6281;2,6444;2,5904;2,622;;
2019-02-15;2,5351;2,6144;2,5322;2,6088;;
2019-02-14;2,578;2,5994;2,5525;2,5586;;
2019-02-13;2,6066;2,612;2,5569;2,5758;;
2019-02-12;2,629;2,6796;2,6016;2,6514;;
2019-02-11;2,649;2,7252;2,6207;2,6364;;
2019-02-08;2,5688;2,5989;2,5463;2,5951;;
2019-02-07;2,6499;2,6639;2,5334;2,5548;;
2019-02-06;2,6718;2,6954;2,6378;2,6546;;
2019-02-05;2,6291;2,6942;2,628;2,6746;;
2019-02-04;2,7106;2,7118;2,6422;2,6498;;
2019-02-01;2,8034;2,8153;2,7198;2,7243;;
2019-01-31;2,8873;2,9104;2,7941;2,8256;;
2019-01-30;2,8714;2,8948;2,8381;2,8527;;
2019-01-29;2,873;2,9017;2,8008;2,887;;
2019-01-28;2,8841;2,9131;2,8507;2,8809;;
2019-01-25;3,1674;3,1693;2,9881;3,1502;;
2019-01-24;2,9825;3,1347;2,9769;3,1282;;
2019-01-23;3,0966;3,1353;2,9312;3,0173;;
2019-01-22;3,209;3,241;3,0256;3,0525;;
2019-01-21;3,332;3,3479;3,0414;3,0814;;
2019-01-18;3,3579;3,4771;3,1494;3,4054;;
2019-01-17;3,4483;3,5032;3,3202;3,4074;;
2019-01-16;3,3846;3,5882;3,308;3,3892;;
2019-01-15;3,6894;3,7012;3,3691;3,4623;;
2019-01-14;3,2917;3,6044;3,1763;3,5807;;
2019-01-11;3,0003;3,1557;2,9357;3,1398;;
2019-01-10;2,9746;3,0251;2,9295;2,9692;;
2019-01-09;2,9762;3,0041;2,8983;2,9901;;
2019-01-08;2,9849;3,0031;2,93;2,9789;;
2019-01-07;2,9568;2,9725;2,8851;2,928;;
2019-01-04;2,9211;3,0326;2,8987;3,0152;;
2019-01-03;2,9055;2,9542;2,8411;2,9163;;
2019-01-02;2,9772;2,9907;2,8739;2,9422;;
2018-12-28;3,4804;3,4883;3,2772;3,3047;;
2018-12-27;3,4039;3,5414;3,3179;3,4772;;
2018-12-21;3,6215;3,7505;3,4814;3,6503;;
2018-12-20;3,6685;3,7557;3,4998;3,6366;;
2018-12-19;3,7639;3,8128;3,443;3,6578;;
2018-12-18;3,5252;3,7722;3,4345;3,7363;;
2018-12-17;3,6202;3,6522;3,4285;3,5267;;
2018-12-14;4,0259;4,0502;3,7564;3,7932;;
2018-12-13;4,0843;4,1905;3,9445;4,1401;;
2018-12-12;4,3932;4,4024;4,0248;4,1123;;
2018-12-11;4,5267;4,5912;4,159;4,3769;;
2018-12-10;4,5814;4,621;4,2985;4,5235;;
2018-12-07;4,2732;4,5337;4,091;4,5162;;
2018-12-06;4,4789;4,4833;4,1212;4,3788;;
2018-12-05;4,5938;4,5938;4,2121;4,4536;;
2018-12-04;4,4121;4,4952;4,1331;4,4952;;
2018-12-03;4,4981;4,531;4,0783;4,3527;;
2018-11-30;4,6421;4,6746;4,2637;4,3234;;
2018-11-29;4,6059;4,6574;4,2811;4,5882;;
2018-11-28;4,2427;4,7139;4,056;4,6724;;
2018-11-27;4,1431;4,342;3,9691;4,2096;;
2018-11-26;4,1346;4,3021;3,9261;4,2552;;
2018-11-23;4,259;4,53;4,0493;4,0493;;
2018-11-22;4,5334;4,5402;3,874;3,874;;
2018-11-21;4,6602;4,8289;4,3106;4,4945;;
2018-11-20;4,4668;4,5959;4,1642;4,5439;;
2018-11-19;4,643;4,7757;4,4405;4,5876;;
2018-11-16;4,0295;4,3828;3,9337;4,3624;;
2018-11-15;4,7169;4,744;3,961;4,0393;;
2018-11-14;4,0774;4,8946;4,0707;4,8725;;
2018-11-13;3,968;4,12;3,9344;4,0924;;
2018-11-12;3,7853;3,9046;3,7433;3,893;;
2018-11-09;3,5833;3,8127;3,5664;3,734;;
2018-11-08;3,5331;3,5795;3,4901;3,5527;;
2018-11-07;3,5386;3,5642;3,4908;3,552;;
2018-11-06;3,5441;3,577;3,5049;3,5418;;
2018-11-05;3,4553;3,576;3,4401;3,5633;;
2018-11-02;3,2606;3,3103;3,1623;3,2809;;
2018-11-01;3,2733;3,3078;3,2135;3,2482;;
2018-10-31;3,2411;3,3026;3,2055;3,2832;;
2018-10-30;3,2181;3,269;3,1456;3,2074;;
2018-10-29;3,1747;3,2079;3,1465;3,1814;;
2018-10-26;3,2147;3,2541;3,1446;3,2519;;
2018-10-25;3,2307;3,2785;3,2026;3,2347;;
2018-10-24;3,2413;3,3039;3,2108;3,2462;;
2018-10-23;3,2057;3,2885;3,1457;3,2652;;
2018-10-22;3,2181;3,2726;3,1249;3,1383;;
2018-10-19;3,2545;3,278;3,1774;3,2408;;
2018-10-18;3,305;3,3225;3,1951;3,2323;;
2018-10-17;3,2634;3,3429;3,2564;3,3405;;
2018-10-16;3,2931;3,3267;3,2327;3,2453;;
2018-10-15;3,2075;3,2889;3,1768;3,2576;;
2018-10-12;3,2416;3,3007;3,1461;3,1567;;
2018-10-11;3,2435;3,2919;3,1786;3,2264;;
2018-10-10;3,3287;3,3789;3,2484;3,2587;;
2018-10-09;3,2926;3,3685;3,2479;3,2824;;
2018-10-08;3,2053;3,3034;3,1731;3,2808;;
2018-10-05;3,1935;3,2423;3,1298;3,1521;;
2018-10-04;3,2521;3,2825;3,1524;3,1873;;
2018-10-02;3,1271;3,2186;3,1128;3,1598;;
2018-10-01;3,0274;3,144;3,007;3,1059;;
2018-09-28;3,0463;3,092;2,9985;3,0008;;
2018-09-27;2,9665;3,1352;2,954;3,0541;;
2018-09-26;3,0459;3,1003;2,9676;2,9835;;
2018-09-25;3,041;3,0929;3,0205;3,0466;;
2018-09-24;2,968;3,0687;2,9487;3,0368;;
2018-09-21;2,9643;3,0129;2,9348;2,9797;;
2018-09-20;2,8925;3,0015;2,8786;2,9534;;
2018-09-19;2,9115;2,9459;2,8739;2,8739;;
2018-09-18;2,7922;2,9163;2,7866;2,8835;;
2018-09-17;2,771;2,8551;2,7488;2,8141;;
2018-09-14;2,8068;2,8628;2,7506;2,7658;;
2018-09-13;2,8082;2,8948;2,7944;2,8259;;
2018-09-12;2,8381;2,9037;2,8082;2,8202;;
2018-09-11;2,7974;2,8877;2,7921;2,8269;;
2018-09-10;2,7687;2,8529;2,752;2,7948;;
2018-09-07;2,7897;2,8672;2,761;2,7761;;
2018-09-06;2,774;2,8711;2,7527;2,7623;;
2018-09-05;2,8123;2,9071;2,7754;2,7931;;
2018-09-04;2,8686;2,9584;2,7844;2,8039;;
2018-09-03;2,8937;2,9701;2,866;2,9699;;
2018-08-31;2,8979;3,0111;2,8744;2,9146;;
2018-08-30;2,8766;2,9585;2,8592;2,88;;
2018-08-29;2,8586;2,9336;2,8317;2,8645;;
2018-08-28;2,8728;2,9742;2,8273;2,8414;;
2018-08-27;2,927;3,0122;2,8532;2,8663;;
