Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2023-03-17;2,3899;2,3944;2,1949;2,2144;;
2023-03-16;2,352;2,3988;2,3004;2,3914;;
2023-03-15;2,4237;2,4577;2,2651;2,3449;;
2023-03-14;2,4051;2,488;2,3628;2,3834;;
2023-03-13;2,3688;2,4604;2,2385;2,4407;;
2023-03-10;2,3535;2,4111;2,2814;2,2841;;
2023-03-09;2,4605;2,5049;2,3501;2,3501;;
2023-03-08;2,499;2,5523;2,398;2,465;;
2023-03-07;2,3862;2,5268;2,3768;2,4801;;
2023-03-06;2,5255;2,5478;2,3871;2,4559;;
2023-03-03;2,6539;2,8504;2,6308;2,8083;;
2023-03-02;2,5847;2,6946;2,5588;2,6112;;
2023-03-01;2,5634;2,6539;2,4948;2,6228;;
2023-02-28;2,5112;2,6054;2,4731;2,6046;;
2023-02-27;2,4461;2,593;2,4346;2,5759;;
2023-02-24;2,2965;2,4414;2,2921;2,4393;;
2023-02-23;2,1535;2,3414;2,1109;2,3098;;
2023-02-22;1,986;2,2643;1,9799;2,1545;;
2023-02-21;2,0584;2,2142;2,0188;2,0305;;
2023-02-20;2,0441;2,1514;2,044;2,0969;;
2023-02-17;2,1947;2,239;2,0773;2,1215;;
2023-02-16;2,3207;2,3905;2,216;2,2303;;
2023-02-15;2,3355;2,4144;2,2787;2,282;;
2023-02-14;2,2573;2,4353;2,2521;2,4117;;
2023-02-13;2,3574;2,4178;2,2284;2,2631;;
2023-02-10;2,2601;2,4144;2,2601;2,4142;;
2023-02-09;2,2141;2,3442;2,1778;2,2719;;
2023-02-08;2,4249;2,4767;2,205;2,2497;;
2023-02-07;2,2993;2,4334;2,255;2,4257;;
2023-02-06;2,2532;2,3135;2,1984;2,3135;;
2023-02-03;2,1737;2,2953;2,1262;2,1734;;
2023-02-02;2,2816;2,3612;2,2052;2,2356;;
2023-02-01;2,4996;2,5291;2,2506;2,268;;
2023-01-31;2,4428;2,5326;2,4052;2,5032;;
2023-01-30;2,4259;2,5396;2,4156;2,4286;;
2023-01-27;2,6031;2,6697;2,5328;2,6447;;
2023-01-26;2,5245;2,6265;2,4623;2,5717;;
2023-01-25;2,7615;2,7718;2,6289;2,6289;;
2023-01-24;3,2813;3,3356;2,7994;2,8166;;
2023-01-23;3,1916;3,2746;2,9862;3,1833;;
2023-01-20;2,8779;3,1324;2,8471;2,8843;;
2023-01-19;3,0303;3,1479;2,9454;2,9472;;
2023-01-18;3,2667;3,2763;3,0149;3,0149;;
2023-01-17;3,4316;3,4981;3,2798;3,3582;;
2023-01-16;3,3179;3,4102;3,258;3,3682;;
2023-01-13;3,3423;3,4814;3,14;3,2271;;
2023-01-12;3,3835;3,6713;3,3743;3,4357;;
2023-01-11;3,3761;3,5021;3,2131;3,4185;;
2023-01-10;3,4775;3,5544;3,2955;3,3364;;
2023-01-09;3,5915;3,8412;3,5332;3,6454;;
2023-01-06;3,5144;3,6439;3,3774;3,539;;
2023-01-05;3,807;3,9036;3,4394;3,5348;;
2023-01-04;3,8064;3,9608;3,7148;3,914;;
2023-01-03;3,8441;3,9136;3,6969;3,7974;;




