Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-08-03;1,5867;1,8339;1,5772;1,7952;;
2020-07-31;1,563;1,5703;1,494;1,513;;
2020-07-30;1,6265;1,6293;1,5388;1,5636;;
2020-07-29;1,5713;1,6463;1,555;1,6182;;
2020-07-28;1,5206;1,5904;1,4965;1,5793;;
2020-07-27;1,5577;1,5741;1,4929;1,5012;;
2020-07-24;1,544;1,6108;1,5368;1,5825;;
2020-07-23;1,4491;1,5827;1,4491;1,5493;;
2020-07-22;1,4113;1,4713;1,4079;1,4654;;
2020-07-21;1,4152;1,4796;1,4147;1,45;;
2020-07-20;1,4786;1,5069;1,4046;1,428;;
2020-07-17;1,4969;1,5421;1,4729;1,4925;;
2020-07-16;1,5702;1,592;1,4772;1,4964;;
2020-07-15;1,5336;1,5678;1,5159;1,5602;;
2020-07-14;1,4729;1,5589;1,4729;1,5482;;
2020-07-13;1,5636;1,6044;1,5104;1,5196;;
2020-07-10;1,5331;1,635;1,5331;1,6015;;
2020-07-09;1,5929;1,6722;1,5493;1,5508;;
2020-07-08;1,6469;1,6846;1,5941;1,6264;;
2020-07-07;1,6392;1,7156;1,6157;1,6477;;
2020-07-06;1,5738;1,6462;1,5615;1,6078;;
2020-07-03;1,5259;1,5942;1,5095;1,5531;;
2020-07-02;1,4818;1,5466;1,4818;1,5118;;
2020-07-01;1,5196;1,5539;1,4642;1,5001;;
2020-06-30;1,5016;1,6144;1,4857;1,5563;;
2020-06-29;1,3942;1,5562;1,3872;1,499;;
2020-06-26;1,3401;1,415;1,3359;1,3612;;
2020-06-25;1,4437;1,5006;1,3286;1,358;;
2020-06-24;1,4934;1,5502;1,426;1,455;;
2020-06-23;1,4982;1,5348;1,4476;1,4546;;
2020-06-22;1,5393;1,6029;1,4955;1,4955;;
2020-06-19;1,4694;1,6013;1,4694;1,4784;;
2020-06-18;1,4837;1,5408;1,4438;1,4438;;
2020-06-17;1,4309;1,5376;1,4146;1,4545;;
2020-06-16;1,4705;1,5419;1,4017;1,4175;;
2020-06-15;1,5147;1,5848;1,4634;1,4817;;
2020-06-12;1,5727;1,6448;1,5116;1,5311;;
2020-06-11;1,533;1,6416;1,533;1,5955;;
2020-06-10;1,4872;1,6212;1,4872;1,564;;
2020-06-09;1,606;1,6687;1,5394;1,5558;;
2020-06-08;1,5657;1,6493;1,547;1,5908;;
2020-06-05;1,589;1,7185;1,5519;1,5797;;
2020-06-04;1,5887;1,7141;1,5858;1,6092;;
2020-06-03;1,5834;1,6897;1,5821;1,6106;;
2020-06-02;1,5609;1,692;1,5609;1,5621;;
2020-05-29;1,6252;1,7155;1,6004;1,6453;;
2020-05-28;1,6708;1,7835;1,6337;1,6407;;
2020-05-27;1,7536;1,8726;1,6788;1,7108;;
2020-05-26;1,7067;1,7964;1,6706;1,7496;;
2020-05-25;1,6937;1,8351;1,6774;1,8058;;
2020-05-22;1,613;1,7375;1,5933;1,6658;;
2020-05-21;1,6438;1,7373;1,5874;1,6116;;
2020-05-20;1,6573;1,8535;1,6331;1,717;;
2020-05-19;1,6073;1,7735;1,6039;1,6841;;
2020-05-18;1,5555;1,7023;1,5555;1,6425;;
2020-05-15;1,5573;1,5978;1,4938;1,512;;
2020-05-14;1,4996;1,5853;1,4818;1,5299;;
2020-05-13;1,5264;1,5994;1,4485;1,4963;;
2020-05-12;1,6684;1,7075;1,5491;1,5553;;
2020-05-11;1,6438;1,7377;1,6438;1,705;;
2020-05-08;1,7431;1,7733;1,6557;1,6795;;
2020-05-07;1,7575;1,8339;1,7356;1,7593;;
2020-05-06;1,8978;1,9211;1,7758;1,8006;;
2020-05-05;1,9416;1,9833;1,908;1,9361;;
2020-05-04;1,7781;1,8173;1,7597;1,8059;;
2020-04-30;1,6873;1,7763;1,668;1,7719;;
2020-04-29;1,7525;1,8008;1,641;1,649;;
2020-04-28;1,7724;1,84;1,7231;1,7758;;
2020-04-27;1,6434;1,7551;1,6107;1,7327;;
2020-04-24;1,743;1,8241;1,703;1,7128;;
2020-04-23;1,83;1,8727;1,6783;1,7535;;
2020-04-22;1,7044;1,8548;1,6732;1,8066;;
2020-04-21;1,7614;1,8386;1,6311;1,662;;
2020-04-20;1,6143;1,7927;1,5917;1,781;;
2020-04-17;1,5473;1,7347;1,5473;1,6077;;
2020-04-16;1,4317;1,5628;1,4317;1,5187;;
2020-04-15;1,4695;1,5747;1,4325;1,4401;;
2020-04-14;1,5642;1,6428;1,4767;1,4908;;
2020-04-09;1,6276;1,706;1,5696;1,5876;;
2020-04-08;1,7225;1,7606;1,6124;1,6323;;
2020-04-07;1,6026;1,7315;1,6026;1,7216;;
2020-04-06;1,5071;1,6383;1,5071;1,6133;;
2020-04-03;1,4228;1,537;1,4199;1,537;;
2020-04-02;1,453;1,5375;1,3868;1,4225;;
2020-04-01;1,4758;1,5541;1,4234;1,4336;;
2020-03-31;1,536;1,62;1,4735;1,5088;;
2020-03-30;1,4493;1,5576;1,4268;1,5281;;
2020-03-27;1,5283;1,5716;1,4932;1,4983;;
2020-03-26;1,4841;1,6006;1,4841;1,5553;;
2020-03-25;1,5995;1,6661;1,5286;1,5466;;
2020-03-24;1,4804;1,6412;1,4804;1,5746;;
2020-03-23;1,4115;1,5535;1,393;1,435;;
2020-03-20;1,5389;1,6451;1,4401;1,4643;;
2020-03-19;1,4909;1,5982;1,4751;1,5048;;
2020-03-18;1,5131;1,5867;1,4533;1,4698;;
2020-03-17;1,6157;1,6708;1,5345;1,573;;
2020-03-16;1,6381;1,6838;1,587;1,5949;;
2020-03-13;1,6705;1,7668;1,6619;1,663;;
2020-03-12;1,5881;1,686;1,5702;1,5831;;
2020-03-11;1,6845;1,7753;1,6246;1,6246;;
2020-03-10;1,5847;1,7342;1,5644;1,6619;;
2020-03-09;1,3661;1,578;1,3661;1,5691;;
2020-03-06;1,5177;1,5748;1,4823;1,5106;;
2020-03-05;1,6196;1,6887;1,553;1,5547;;
2020-03-04;1,5936;1,6654;1,5804;1,6177;;
2020-03-03;1,5771;1,6716;1,5611;1,611;;
2020-03-02;1,525;1,6238;1,525;1,5659;;
2020-02-28;1,5602;1,6068;1,5043;1,5204;;
2020-02-27;1,6174;1,6683;1,5504;1,5674;;
2020-02-26;1,6591;1,7545;1,6453;1,6572;;
2020-02-25;1,7057;1,7578;1,6708;1,6747;;
2020-02-24;1,6672;1,7499;1,6672;1,7153;;
2020-02-21;1,7302;1,8006;1,7182;1,7695;;
2020-02-20;1,8055;1,8819;1,7437;1,7591;;
2020-02-19;1,8061;1,8588;1,7884;1,8132;;
2020-02-18;1,7647;1,8153;1,7647;1,7956;;
2020-02-17;1,7322;1,7886;1,7249;1,735;;
2020-02-14;1,6487;1,6975;1,6303;1,6754;;
2020-02-13;1,6784;1,6976;1,6536;1,6692;;
2020-02-12;1,6453;1,6804;1,6282;1,6686;;
2020-02-11;1,5941;1,6437;1,5468;1,6399;;
2020-02-10;1,6373;1,6821;1,5522;1,6027;;
2020-02-07;1,6594;1,7087;1,652;1,652;;
2020-02-06;1,6834;1,7083;1,6451;1,6802;;
2020-02-05;1,6762;1,6819;1,632;1,6719;;
2020-02-04;1,634;1,6856;1,6134;1,6817;;
2020-02-03;1,6435;1,6769;1,613;1,6265;;
2020-01-31;1,6283;1,6573;1,6232;1,6424;;
2020-01-30;1,6585;1,6798;1,6213;1,6437;;
2020-01-29;1,7246;1,7246;1,6601;1,6601;;
2020-01-28;1,6784;1,7276;1,6728;1,7149;;
2020-01-27;1,7539;1,7539;1,6762;1,6932;;
2020-01-24;1,73;1,73;1,666;1,6947;;
2020-01-23;1,7018;1,7449;1,6962;1,7257;;
2020-01-22;1,671;1,7291;1,671;1,7143;;
2020-01-21;1,7133;1,7296;1,6619;1,7031;;
2020-01-20;1,6919;1,7342;1,6525;1,6916;;
2020-01-17;1,8234;1,838;1,7709;1,7949;;
2020-01-16;1,8747;1,9045;1,8283;1,8283;;
2020-01-15;1,9133;1,9224;1,8636;1,9014;;
2020-01-14;1,9617;1,9981;1,9335;1,9569;;
2020-01-13;1,9524;1,9722;1,9113;1,961;;
2020-01-10;1,9331;2,0078;1,8977;1,9803;;
2020-01-09;1,9088;1,9414;1,8796;1,9312;;
2020-01-08;1,921;1,9405;1,8792;1,9153;;
2020-01-07;1,8736;1,9267;1,8617;1,9112;;
2020-01-06;1,8897;1,9136;1,8674;1,9053;;
2020-01-03;1,8823;1,9107;1,844;1,8885;;
2020-01-02;1,9132;1,9289;1,8627;1,8953;;




