Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2022-05-19;7,786;8,09;7,5479;7,7803;;
2022-05-18;7,89;8,1405;7,7936;7,9185;;
2022-05-17;7,6629;7,9579;7,6498;7,8921;;
2022-05-16;7,5085;7,8652;7,4079;7,6977;;
2022-05-13;7,4268;7,6339;7,2751;7,3913;;
2022-05-12;7,2943;7,5076;7,0151;7,4338;;
2022-05-11;7,1215;7,3178;6,9748;7,3045;;
2022-05-10;6,7726;7,0837;6,1677;6,873;;
2022-05-09;7,7192;7,8634;6,6433;6,7311;;
2022-05-06;8,3562;8,5265;7,479;7,6524;;
2022-05-05;8,1759;8,3481;7,7364;8,3187;;
2022-05-04;7,5039;8,067;7,5004;8,0496;;
2022-05-03;7,3023;7,756;7,267;7,4156;;
2022-05-02;7,125;7,2396;6,911;7,2156;;
2022-04-29;6,6424;6,9797;6,4501;6,9326;;
2022-04-28;7,0466;7,1046;6,5955;6,6541;;
2022-04-27;6,6736;7,1093;6,6288;6,9586;;
2022-04-26;6,5938;6,74;6,4109;6,5242;;
2022-04-25;6,1259;6,635;6,0704;6,5862;;
2022-04-22;6,4743;6,6913;6,1012;6,1393;;
2022-04-21;6,2759;6,5729;6,1978;6,3731;;
2022-04-20;6,5662;6,8579;6,3068;6,3553;;
2022-04-19;7,2242;7,2581;6,4673;6,6746;;
2022-04-14;6,459;6,7777;6,4296;6,7663;;
2022-04-13;6,2437;6,5751;6,1899;6,5426;;
2022-04-12;6,2591;6,4071;6,1152;6,2029;;
2022-04-11;5,7978;6,1589;5,789;6,1505;;
2022-04-08;5,9038;6,0425;5,7981;5,859;;
2022-04-07;5,6675;5,924;5,554;5,8965;;
2022-04-06;5,6101;5,8756;5,5274;5,5919;;
2022-04-05;5,3891;5,672;5,3474;5,5323;;
2022-04-04;5,2614;5,3448;5,1683;5,2535;;
2022-04-01;5,1046;5,3824;5,0193;5,1992;;
2022-03-31;5,0175;5,2762;4,9566;5,1256;;
2022-03-30;4,7954;5,0741;4,7787;5,0192;;
2022-03-29;4,9816;5,0016;4,8328;4,8392;;
2022-03-28;5,1815;5,1917;5,0056;5,0552;;
2022-03-25;4,9762;5,1324;4,9304;5,1008;;
2022-03-24;4,7861;5,0436;4,7209;5,0072;;
2022-03-23;4,7303;4,9125;4,7057;4,7385;;
2022-03-22;4,5316;4,7502;4,4626;4,704;;
2022-03-21;4,4812;4,5413;4,3386;4,5077;;
2022-03-18;4,4273;4,5258;4,4118;4,49;;
2022-03-17;4,3139;4,5565;4,2924;4,4978;;
2022-03-16;4,2916;4,6808;4,2576;4,3507;;
2022-03-15;4,1924;4,2547;4,1013;4,2369;;
2022-03-14;4,2776;4,3207;4,1557;4,3024;;
2022-03-11;4,3111;4,4005;4,27;4,3655;;
2022-03-10;4,1135;4,2454;4,1095;4,226;;
2022-03-09;4,1652;4,5801;4,0864;4,1485;;
2022-03-08;4,4541;4,466;4,1851;4,2329;;
2022-03-07;4,6921;4,7844;4,4265;4,4565;;
2022-03-04;4,4331;4,643;4,3921;4,5424;;
2022-03-03;4,4377;4,4935;4,2172;4,2969;;
2022-03-02;4,2734;4,4502;4,2281;4,3908;;
2022-03-01;3,9451;4,1815;3,9317;4,1337;;
2022-02-28;4,1409;4,1847;3,9473;3,9532;;
2022-02-25;4,1245;4,1418;3,981;4,0516;;
2022-02-24;4,3951;4,7428;4,2603;4,7428;;
2022-02-23;3,9604;4,1534;3,948;4,0765;;
2022-02-22;4,0137;4,0787;3,9201;3,9593;;
2022-02-21;4,014;4,2142;4,0139;4,1355;;
2022-02-18;3,8668;4,061;3,8462;3,8853;;
2022-02-17;4,0898;4,1159;3,8581;3,9418;;
2022-02-16;3,8846;4,0669;3,8536;3,9862;;
2022-02-15;3,8307;3,869;3,7112;3,8265;;
2022-02-14;3,6465;3,7669;3,6148;3,7233;;
2022-02-11;3,5311;3,5692;3,4362;3,5426;;
2022-02-10;3,5562;3,5581;3,4347;3,5051;;
2022-02-09;3,7293;4,0478;3,5494;4,0478;;
2022-02-08;3,8408;3,8665;3,7019;3,7252;;
2022-02-07;3,9071;3,9386;3,6446;3,7796;;
2022-02-04;4,3036;4,4176;3,9558;3,987;;
2022-02-03;4,681;4,7324;4,3085;4,4057;;
2022-02-02;4,3922;4,9456;4,3441;4,8253;;
2022-02-01;4,3606;4,3782;4,1414;4,3647;;
2022-01-31;4,474;4,4995;4,2341;4,3808;;
2022-01-28;3,897;4,3864;3,8886;4,1922;;
2022-01-27;3,7172;3,9523;3,6021;3,8982;;
2022-01-26;3,5083;3,7173;3,5083;3,541;;
2022-01-25;3,383;3,4725;3,3322;3,4416;;
2022-01-24;3,3016;3,4569;3,2832;3,3626;;
2022-01-21;3,3427;3,3671;3,2416;3,297;;
2022-01-20;3,3978;3,4042;3,2034;3,2189;;
2022-01-19;3,6809;3,7002;3,3712;3,3833;;
2022-01-18;3,7719;3,8314;3,7266;3,8201;;
2022-01-17;3,7196;3,7954;3,70;3,7317;;
2022-01-14;3,7428;3,7445;3,5876;3,7036;;
2022-01-13;4,1461;4,1649;3,7193;3,7247;;
2022-01-12;3,683;4,2886;3,6819;4,2366;;
2022-01-11;3,6085;3,753;3,5288;3,739;;
2022-01-10;3,6398;3,707;3,5134;3,6508;;
2022-01-07;3,3992;3,5143;3,3629;3,4644;;
2022-01-06;3,3588;3,4661;3,3549;3,3969;;
2022-01-05;3,3221;3,4324;3,3011;3,4012;;
2022-01-04;3,3615;3,4807;3,2802;3,3088;;
2022-01-03;3,2096;3,3888;3,199;3,3847;;




