Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2021-08-31;3,6433;3,7328;3,5713;3,7223;;
2021-08-30;3,764;3,7778;3,5972;3,6806;;
2021-08-27;3,6176;3,757;3,5994;3,745;;
2021-08-26;3,3667;3,6134;3,3435;3,5861;;
2021-08-25;3,3157;3,4309;3,3065;3,3582;;
2021-08-24;3,3895;3,4031;3,3284;3,3409;;
2021-08-23;3,3174;3,3926;3,3062;3,3854;;
2021-08-20;3,3283;3,3971;3,3061;3,3067;;
2021-08-19;3,2679;3,3329;3,217;3,3203;;
2021-08-18;3,2735;3,3066;3,2402;3,2679;;
2021-08-17;3,3454;3,351;3,2396;3,2611;;
2021-08-16;3,2529;3,3912;3,2432;3,3544;;
2021-08-13;3,3064;3,3635;3,277;3,277;;
2021-08-12;3,4431;3,4697;3,3294;3,3374;;
2021-08-11;3,5071;3,5307;3,3867;3,4775;;
2021-08-10;3,4428;3,5278;3,4391;3,5099;;
2021-08-09;3,5575;3,5651;3,412;3,4362;;
2021-08-06;3,5353;3,557;3,4793;3,5072;;
2021-08-05;3,513;3,5496;3,4838;3,5288;;
2021-08-04;3,4424;3,5544;3,4241;3,5134;;
2021-08-03;3,3586;3,4372;3,2999;3,4251;;
2021-08-02;3,3536;3,4059;3,3135;3,3328;;
2021-07-30;3,3507;3,3748;3,2506;3,3126;;
2021-07-29;3,3352;3,4547;3,3178;3,4218;;
2021-07-28;3,3392;3,4094;3,2638;3,355;;
2021-07-27;3,4552;3,476;3,325;3,3295;;
2021-07-26;3,404;3,5411;3,4026;3,4609;;
2021-07-23;3,3986;3,449;3,3747;3,4314;;
2021-07-22;3,3295;3,3931;3,3082;3,3931;;
2021-07-21;3,3499;3,3562;3,2971;3,3137;;
2021-07-20;3,196;3,3217;3,1796;3,3217;;
2021-07-19;3,1608;3,2244;3,1381;3,2129;;
2021-07-16;3,0754;3,1337;3,0391;3,1164;;
2021-07-15;3,101;3,1257;3,0571;3,0666;;
2021-07-14;3,1388;3,1835;3,0742;3,1007;;
2021-07-13;3,1658;3,1744;3,1076;3,1293;;
2021-07-12;3,0927;3,182;3,0603;3,1598;;
2021-07-09;3,1002;3,1574;3,0874;3,1153;;
2021-07-08;3,0383;3,144;3,0036;3,1174;;
2021-07-07;3,1175;3,1369;2,9814;3,0373;;
2021-07-06;3,2005;3,2112;3,0536;3,1171;;
2021-07-05;3,1363;3,1861;3,1354;3,1861;;
2021-07-02;3,1026;3,1665;3,052;3,1287;;
2021-07-01;3,1238;3,1631;3,039;3,0903;;
2021-06-30;3,1155;3,2026;3,0415;3,1589;;
2021-06-29;3,0406;3,2105;3,013;3,0889;;
2021-06-28;2,9968;3,074;2,9719;3,0276;;
2021-06-25;2,874;2,9698;2,8716;2,9698;;
2021-06-24;2,7836;2,8999;2,7827;2,8744;;
2021-06-23;2,7485;2,8409;2,736;2,7936;;
2021-06-22;2,6841;2,7746;2,6825;2,7606;;
2021-06-21;2,6852;2,6985;2,6409;2,6867;;
2021-06-18;2,681;2,7392;2,6621;2,7075;;
2021-06-17;2,7043;2,7324;2,6727;2,7186;;
2021-06-16;2,6628;2,7003;2,6305;2,6822;;
2021-06-15;2,7803;2,7886;2,6478;2,6539;;
2021-06-14;2,7159;2,7824;2,7067;2,769;;
2021-06-11;2,6676;2,7475;2,6676;2,7196;;
2021-06-10;2,5959;2,6266;2,5721;2,5721;;
2021-06-09;2,5612;2,5983;2,5451;2,5897;;
2021-06-08;2,5527;2,6248;2,5449;2,5662;;
2021-06-07;2,553;2,5789;2,495;2,5268;;
2021-06-04;2,5484;2,574;2,4981;2,5571;;
2021-06-03;2,5319;2,5484;2,4875;2,5225;;
2021-06-02;2,5367;2,5617;2,4976;2,5136;;
2021-06-01;2,529;2,5749;2,493;2,532;;
2021-05-31;2,4989;2,503;2,4572;2,4917;;
2021-05-28;2,4563;2,5022;2,4236;2,47;;
2021-05-27;2,456;2,4911;2,3877;2,4187;;
2021-05-26;2,4444;2,4872;2,4267;2,4671;;
2021-05-25;2,4203;2,4485;2,3939;2,4475;;
2021-05-21;2,4802;2,5002;2,4271;2,4368;;
2021-05-20;2,4756;2,4977;2,4367;2,4608;;
2021-05-19;2,498;2,5179;2,4617;2,4733;;
2021-05-18;2,5559;2,615;2,5091;2,5174;;
2021-05-17;2,4845;2,5968;2,4845;2,5641;;
2021-05-14;2,4416;2,4878;2,4284;2,4551;;
2021-05-13;2,4574;2,4723;2,4322;2,4559;;
2021-05-12;2,4227;2,4708;2,4087;2,4587;;
2021-05-11;2,3941;2,438;2,3654;2,4301;;
2021-05-10;2,4279;2,4362;2,3827;2,4176;;
2021-05-07;2,4369;2,475;2,4082;2,4528;;
2021-05-06;2,4416;2,4576;2,4066;2,4363;;
2021-05-05;2,4618;2,4896;2,4245;2,4505;;
2021-05-04;2,4605;2,4876;2,4334;2,4781;;
2021-05-03;2,4374;2,4719;2,4029;2,4698;;
2021-04-30;2,3898;2,4423;2,3838;2,4242;;
2021-04-29;2,4224;2,4416;2,3691;2,3885;;
2021-04-28;2,424;2,4698;2,4176;2,442;;
2021-04-27;2,3569;2,4395;2,3559;2,4228;;
2021-04-26;2,3017;2,3786;2,2888;2,371;;
2021-04-23;2,3519;2,3575;2,313;2,3277;;
2021-04-22;2,2974;2,3675;2,2645;2,3354;;
2021-04-21;2,3188;2,3278;2,2798;2,2944;;
2021-04-20;2,2909;2,342;2,276;2,3137;;
2021-04-19;2,2528;2,2795;2,2324;2,2583;;
2021-04-16;2,2125;2,2446;2,2116;2,2262;;
2021-04-15;2,1834;2,2368;2,1464;2,2195;;
2021-04-14;2,1775;2,2186;2,1718;2,1783;;
2021-04-13;2,1356;2,2099;2,1153;2,199;;
2021-04-12;2,1435;2,178;2,1206;2,1409;;
2021-04-09;2,1052;2,1371;2,0926;2,1134;;
2021-04-08;2,077;2,1234;2,077;2,1105;;
2021-04-07;2,0555;2,1327;2,0555;2,1033;;
2021-04-06;2,1245;2,167;2,0606;2,0831;;
2021-04-01;2,1932;2,2532;2,1884;2,2315;;
2021-03-31;2,2436;2,259;2,1888;2,201;;
2021-03-30;2,2472;2,2872;2,2046;2,2284;;
2021-03-29;2,2215;2,2451;2,186;2,2357;;
2021-03-26;2,2179;2,2345;2,1983;2,2189;;
2021-03-25;2,1727;2,2203;2,1347;2,2093;;
2021-03-24;2,1166;2,1854;2,1123;2,1582;;
2021-03-23;2,1333;2,1708;2,0916;2,112;;
2021-03-22;2,0733;2,1663;2,069;2,1447;;
2021-03-19;2,0792;2,1397;2,0548;2,1391;;
2021-03-18;2,1046;2,1275;2,0254;2,0684;;
2021-03-17;2,1303;2,1441;2,0822;2,112;;
2021-03-16;2,0886;2,1467;2,0659;2,1417;;
2021-03-15;2,1109;2,1286;2,0712;2,0879;;
2021-03-12;2,2285;2,2494;2,1541;2,1721;;
2021-03-11;2,2343;2,2611;2,2038;2,227;;
2021-03-10;2,2059;2,2656;2,1925;2,2437;;
2021-03-09;2,2174;2,253;2,1993;2,2363;;
2021-03-08;2,2822;2,2899;2,2039;2,2485;;
2021-03-05;2,2713;2,2978;2,2328;2,2606;;
2021-03-04;2,3248;2,3432;2,2396;2,2729;;
2021-03-03;2,3631;2,3886;2,3186;2,3314;;
2021-03-02;2,2973;2,3684;2,2973;2,3605;;
2021-03-01;2,3083;2,3212;2,2628;2,2873;;
2021-02-26;2,2382;2,2907;2,2164;2,2746;;
2021-02-25;2,2834;2,3303;2,2496;2,2533;;
2021-02-24;2,3235;2,3483;2,2947;2,2975;;
2021-02-23;2,371;2,401;2,3344;2,3394;;
2021-02-22;2,3967;2,4287;2,3598;2,3881;;
2021-02-19;2,4322;2,4877;2,4199;2,4591;;
2021-02-18;2,5075;2,5208;2,4184;2,4293;;
2021-02-17;2,5479;2,5664;2,4321;2,4977;;
2021-02-16;2,5076;2,6333;2,4773;2,561;;
2021-02-15;2,4854;2,5181;2,448;2,4739;;
2021-02-12;2,3386;2,4545;2,3312;2,3946;;
2021-02-11;2,4553;2,4973;2,3326;2,3464;;
2021-02-10;2,2685;2,4517;2,2541;2,4427;;
2021-02-09;2,356;2,3636;2,2971;2,3186;;
2021-02-08;2,4741;2,4741;2,3624;2,3951;;
2021-02-05;2,5127;2,5405;2,3716;2,4085;;
2021-02-04;2,302;2,4703;2,2713;2,4553;;
2021-02-03;2,377;2,3985;2,2825;2,2972;;
2021-02-02;2,359;2,4865;2,329;2,3618;;
2021-02-01;2,2681;2,3645;2,2393;2,3263;;
2021-01-29;2,2073;2,2217;2,0993;2,1335;;
2021-01-28;2,1853;2,2207;2,1344;2,2119;;
2021-01-27;2,1739;2,2522;2,1739;2,202;;
2021-01-26;2,1466;2,1789;2,1248;2,1585;;
2021-01-25;2,069;2,1383;2,0456;2,1364;;
2021-01-22;2,0065;2,0244;1,9896;2,0054;;
2021-01-21;2,0347;2,0567;2,015;2,0461;;
2021-01-20;2,0794;2,1042;2,0235;2,1042;;
2021-01-19;2,1671;2,193;2,0708;2,0812;;
2021-01-18;2,1588;2,1731;2,1256;2,1653;;
2021-01-15;2,1747;2,2972;2,1747;2,2552;;
2021-01-14;2,2774;2,2847;2,1908;2,1915;;
2021-01-13;2,2525;2,3127;2,218;2,2571;;
2021-01-12;2,3227;2,374;2,2351;2,2553;;
2021-01-11;2,1368;2,3018;2,1193;2,2877;;
2021-01-08;2,1687;2,2177;2,1366;2,186;;
2021-01-07;2,2032;2,2282;2,1566;2,1751;;
2021-01-06;2,1292;2,2328;2,1081;2,2025;;
2021-01-05;2,1483;2,2158;2,1483;2,1867;;
2021-01-04;2,1331;2,1567;2,0779;2,1147;;





