Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2024-08-29;1,8965;1,938;1,828;1,9308;;
2024-08-28;1,8735;1,9231;1,8191;1,8943;;
2024-08-27;1,8904;1,8979;1,8335;1,8676;;
2024-08-26;1,9463;1,9564;1,8842;1,9033;;
2024-08-23;1,9433;1,9706;1,9341;1,9661;;
2024-08-22;1,9523;1,9667;1,8239;1,8513;;
2024-08-21;1,9626;2,0009;1,9187;1,9685;;
2024-08-20;1,998;2,0536;1,9602;1,9889;;
2024-08-19;1,9134;2,0327;1,8963;2,0155;;
2024-08-16;2,0065;2,0181;1,9074;1,9303;;
2024-08-15;2,0189;2,0825;1,9789;1,9962;;
2024-08-14;1,9514;2,063;1,9408;2,021;;
2024-08-13;1,9873;2,0434;1,9548;1,9793;;
2024-08-12;2,014;2,0659;1,973;1,9906;;
2024-08-09;1,9576;2,0017;1,9281;1,9764;;
2024-08-08;1,9081;1,9899;1,8573;1,9602;;
2024-08-07;1,8594;1,9363;1,8388;1,918;;
2024-08-06;1,7982;1,86;1,7505;1,8454;;
2024-08-05;1,7356;1,7956;1,717;1,7825;;
2024-08-02;1,8016;1,8647;1,7719;1,8192;;
2024-08-01;1,8897;1,9575;1,823;1,8328;;
2024-07-31;1,9722;1,9845;1,8686;1,8902;;
2024-07-30;1,9031;1,9714;1,8401;1,9562;;
2024-07-29;1,9408;1,9408;1,8501;1,8974;;
2024-07-26;1,9244;1,9287;1,8767;1,8814;;
2024-07-25;1,9936;2,019;1,9035;1,9152;;
2024-07-24;2,0077;2,0282;1,9732;1,9953;;
2024-07-23;2,0641;2,0849;2,0059;2,0397;;
2024-07-22;1,9844;2,0834;1,9784;2,0542;;
2024-07-19;1,9263;1,9667;1,8904;1,9502;;
2024-07-18;1,8463;1,9523;1,8463;1,9175;;
2024-07-17;1,9849;2,0176;1,8442;1,8645;;
2024-07-16;1,9816;2,0299;1,971;2,0009;;
2024-07-15;2,0706;2,0967;1,9705;1,9829;;
2024-07-12;2,0835;2,1567;2,0661;2,1234;;
2024-07-11;2,1569;2,1571;2,0684;2,093;;
2024-07-10;2,163;2,2013;2,1187;2,1419;;
2024-07-09;2,1873;2,2628;2,1576;2,1731;;
2024-07-08;2,1597;2,2057;2,1295;2,1868;;
2024-07-05;2,1733;2,2196;2,1393;2,1522;;
2024-07-04;2,2528;2,257;2,1631;2,2077;;
2024-07-03;2,2704;2,3003;2,2411;2,2474;;
2024-07-02;2,2843;2,3097;2,2531;2,2876;;
2024-07-01;2,3796;2,4061;2,3007;2,304;;
2024-06-28;2,5106;2,5779;2,4241;2,4341;;
2024-06-27;2,4298;2,5729;2,3987;2,5114;;
2024-06-26;2,5174;2,547;2,4273;2,4328;;
2024-06-25;2,587;2,6218;2,5137;2,5199;;
2024-06-24;2,4756;2,6402;2,467;2,6391;;
2024-06-21;2,5238;2,5876;2,501;2,5323;;
2024-06-20;2,6685;2,7003;2,5419;2,5548;;
2024-06-19;2,6927;2,7199;2,6619;2,7132;;
2024-06-18;2,6118;2,7203;2,6028;2,7089;;
2024-06-17;2,6042;2,6482;2,577;2,6031;;
2024-06-14;2,725;2,8001;2,6876;2,712;;
2024-06-13;2,8501;2,8658;2,6965;2,7201;;
2024-06-12;2,8722;2,8977;2,7841;2,8214;;
2024-06-11;2,7891;2,9309;2,7891;2,9291;;
2024-06-10;2,7474;2,876;2,6711;2,7388;;
2024-06-07;2,5783;2,7148;2,5685;2,7033;;
2024-06-06;2,5203;2,641;2,5081;2,5931;;
2024-06-05;2,409;2,5604;2,40;2,5447;;
2024-06-04;2,5152;2,6006;2,3765;2,4211;;
2024-06-03;2,4607;2,5777;2,4265;2,5502;;
2024-05-31;2,3374;2,4128;2,325;2,368;;
2024-05-30;2,438;2,4766;2,3659;2,3709;;
2024-05-29;2,5875;2,6144;2,4451;2,4506;;
2024-05-28;2,5276;2,6133;2,5127;2,5994;;
2024-05-27;2,391;2,5144;2,3909;2,4499;;
2024-05-24;2,4515;2,4988;2,3254;2,3296;;
2024-05-23;2,5673;2,6873;2,4373;2,4692;;
2024-05-22;2,4088;2,6205;2,4088;2,5851;;
2024-05-21;2,5001;2,5753;2,4344;2,471;;
2024-05-20;2,443;2,5375;2,4255;2,5335;;
2024-05-17;2,3138;2,4504;2,3011;2,4324;;
2024-05-16;2,1923;2,3655;2,1878;2,2929;;
2024-05-15;2,1556;2,2385;2,1385;2,2215;;
2024-05-14;2,169;2,2184;2,1519;2,1747;;
2024-05-13;2,0668;2,2077;2,0615;2,1931;;
2024-05-10;2,1341;2,1599;2,0884;2,0941;;
2024-05-09;2,0305;2,1576;2,0081;2,1576;;
2024-05-08;2,0449;2,1129;2,0163;2,0296;;
2024-05-07;2,0001;2,0665;1,9888;2,0554;;
2024-05-06;1,9811;2,0958;1,9798;2,0388;;
2024-05-03;1,8821;2,0124;1,8743;1,9951;;
2024-05-02;1,8213;1,9151;1,8205;1,9013;;
2024-04-30;1,9027;1,9498;1,8267;1,842;;
2024-04-29;1,8155;1,9114;1,7919;1,9056;;
2024-04-26;1,8426;1,8593;1,7808;1,796;;
2024-04-25;1,8465;1,8567;1,7996;1,832;;
2024-04-24;1,6793;1,7027;1,5286;1,5405;;
2024-04-23;1,6627;1,7238;1,6356;1,7185;;
2024-04-22;1,6275;1,6886;1,6083;1,6795;;
2024-04-19;1,6407;1,6923;1,6192;1,6512;;
2024-04-18;1,6297;1,6633;1,6171;1,6305;;
2024-04-17;1,5714;1,6154;1,5598;1,6154;;
2024-04-16;1,5732;1,6794;1,5494;1,628;;
2024-04-15;1,6451;1,6688;1,5738;1,5825;;
2024-04-12;1,6388;1,6736;1,6258;1,6688;;
2024-04-11;1,7181;1,7625;1,6357;1,6506;;
2024-04-10;1,7339;1,7867;1,7202;1,7229;;
2024-04-09;1,6871;1,7647;1,6862;1,7428;;
2024-04-08;1,6161;1,7085;1,6161;1,7017;;
2024-04-05;1,6101;1,6793;1,6101;1,6386;;
2024-04-04;1,6906;1,7095;1,6296;1,6393;;
2024-04-03;1,7017;1,765;1,7017;1,7161;;
2024-04-02;1,6884;1,7493;1,6572;1,7221;;
2024-03-28;1,5716;1,6481;1,5552;1,6188;;
2024-03-27;1,6345;1,6519;1,5753;1,5851;;
2024-03-26;1,6527;1,6875;1,6286;1,6448;;
2024-03-25;1,6663;1,6796;1,6227;1,6597;;
2024-03-22;1,5361;1,566;1,5185;1,529;;
2024-03-21;1,5522;1,5698;1,5179;1,5547;;
2024-03-20;1,5931;1,6136;1,5551;1,5649;;
2024-03-19;1,5791;1,6282;1,5683;1,6105;;
2024-03-18;1,5772;1,6171;1,5513;1,5744;;
2024-03-15;1,598;1,6272;1,5112;1,529;;
2024-03-14;1,5153;1,6161;1,5049;1,6055;;
2024-03-13;1,5466;1,5603;1,5067;1,5205;;
2024-03-12;1,5922;1,6648;1,549;1,566;;
2024-03-11;1,6591;1,6704;1,5953;1,602;;
2024-03-08;1,6339;1,6774;1,6042;1,6465;;
2024-03-07;1,7547;1,7946;1,641;1,6452;;
2024-03-06;1,7776;1,8205;1,7611;1,7761;;
2024-03-05;1,7472;1,8398;1,7404;1,8055;;
2024-03-04;1,7301;1,8321;1,7262;1,7824;;
2024-03-01;1,7165;1,7442;1,679;1,698;;
2024-02-29;1,7116;1,7653;1,6928;1,7081;;
2024-02-28;1,6532;1,7597;1,6472;1,7314;;
2024-02-27;1,6071;1,6987;1,5771;1,6588;;
2024-02-26;1,6325;1,6882;1,583;1,6092;;
2024-02-23;1,5366;1,5558;1,4633;1,4715;;
2024-02-22;1,6109;1,6303;1,5328;1,5943;;
2024-02-21;1,5556;1,6531;1,5523;1,6395;;
2024-02-20;1,435;1,4922;1,4316;1,4657;;
2024-02-19;1,4356;1,4688;1,4299;1,4456;;
2024-02-16;1,466;1,5161;1,461;1,4924;;
2024-02-15;1,4977;1,5481;1,4663;1,4788;;
2024-02-14;1,5536;1,5723;1,4907;1,4951;;
2024-02-13;1,622;1,6563;1,5323;1,5486;;
2024-02-12;1,6596;1,727;1,6091;1,6184;;
2024-02-09;1,6962;1,748;1,673;1,7042;;
2024-02-08;1,816;1,8516;1,7251;1,7465;;
2024-02-07;1,8587;1,889;1,8071;1,8254;;
2024-02-06;1,9301;1,9564;1,8467;1,8596;;
2024-02-05;1,9435;1,9572;1,8995;1,9325;;
2024-02-02;1,8766;1,9372;1,8621;1,9206;;
2024-02-01;1,9908;1,9975;1,8801;1,8866;;
2024-01-31;1,8903;1,9884;1,8798;1,959;;
2024-01-30;1,8914;1,95;1,8769;1,9306;;
2024-01-29;1,9357;1,9805;1,8925;1,909;;
2024-01-26;2,0164;2,0534;1,9287;2,0012;;
2024-01-25;2,1163;2,1381;1,9826;1,9941;;
2024-01-24;2,2852;2,4637;2,2852;2,4593;;
2024-01-23;2,1883;2,2831;2,1423;2,2782;;
2024-01-22;2,1435;2,2654;2,1098;2,2216;;
2024-01-19;2,4359;2,4505;2,3107;2,3164;;
2024-01-18;2,6686;2,7212;2,4565;2,4897;;
2024-01-17;2,543;2,7142;2,5325;2,6421;;
2024-01-16;2,7871;2,8277;2,6027;2,6076;;
2024-01-15;2,9115;2,9115;2,7925;2,835;;
2024-01-12;2,9119;3,0796;2,8376;3,0682;;
2024-01-11;2,7887;2,9341;2,6804;2,8197;;
2024-01-10;2,8743;2,883;2,7024;2,7762;;
2024-01-09;2,7216;3,0902;2,7016;2,9209;;
2024-01-08;2,6332;2,7469;2,4698;2,7088;;
2024-01-05;2,5948;2,6565;2,4573;2,6352;;
2024-01-04;2,5291;2,6128;2,5037;2,598;;
2024-01-03;2,3551;2,4881;2,3248;2,4622;;
2024-01-02;2,4341;2,4362;2,3025;2,3422;;




